"Season","Name","Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR","playerid"
"2007","A.J. Pierzynski","White Sox","136","509","14","54","50","1","4.9 %","13.0 %",".140",".278",".263",".309",".403",".309","81","-2.9","-15.3","9.1","1.1","746"
"2004","A.J. Pierzynski","Giants","131","510","11","45","77","0","3.7 %","5.3 %",".138",".268",".272",".319",".410",".315","88","-3.5","-11.6","5.8","1.1","746"
"1994","Rick Wilkins","Cubs","100","358","7","44","39","4","11.2 %","24.0 %",".160",".288",".227",".317",".387",".307","81","-0.5","-9.1","8.1","1.1","1013960"
"1992","Pat Borders","Blue Jays","138","521","13","47","53","1","6.3 %","14.4 %",".144",".259",".242",".290",".385",".303","85","-0.3","-9.0","2.0","1.1","1068"
"2010","A.J. Pierzynski","White Sox","128","503","9","43","56","3","3.0 %","7.8 %",".118",".278",".270",".300",".388",".302","80","-4.6","-16.3","9.2","1.0","746"
"2008","A.J. Pierzynski","White Sox","134","570","13","66","60","1","3.3 %","12.5 %",".135",".300",".281",".312",".416",".315","85","-5.4","-16.0","6.5","1.0","746"
"2009","Jason Kendall","Brewers","134","526","2","48","43","7","8.7 %","11.0 %",".064",".270",".241",".331",".305",".290","72","-0.1","-18.1","9.8","0.9","993"
"2008","Ramon Hernandez","Orioles","133","507","15","49","65","0","6.3 %","12.2 %",".149",".265",".257",".308",".406",".311","84","-4.4","-14.5","5.2","0.8","918"
"2004","Mike Piazza","Mets","129","528","20","47","54","0","12.9 %","14.8 %",".178",".281",".266",".362",".444",".344","108","-4.0","1.1","-11.2","0.8","893"
"1991","Tony Pena","Red Sox","141","512","5","45","48","8","7.2 %","10.4 %",".091",".249",".231",".291",".321",".280","66","0.4","-20.1","10.9","0.7","1010153"
"2001","Benito Santiago","Giants","133","515","6","39","45","5","4.5 %","15.1 %",".107",".298",".262",".295",".369",".289","74","-0.8","-18.2","8.2","0.7","1130"
"1993","Benito Santiago","Marlins","139","516","13","49","50","10","7.2 %","17.1 %",".149",".255",".230",".291",".380",".298","79","-0.8","-14.4","2.5","0.6","1130"
"1994","Dave Nilsson","Brewers","109","440","12","51","69","1","7.7 %","13.9 %",".176",".292",".275",".326",".451",".328","91","0.2","-4.8","-5.5","0.4","1009601"
"2009","Bengie Molina","Giants","132","520","20","52","80","0","2.5 %","13.1 %",".177",".266",".265",".285",".442",".308","86","-5.8","-14.9","2.6","0.4","24"
"2001","Jason Kendall","Pirates","157","672","10","84","53","13","6.5 %","7.1 %",".092",".275",".266",".335",".358",".308","82","-3.5","-19.0","0.3","0.3","993"
"1994","Brad Ausmus","Padres","101","366","7","45","24","5","8.2 %","17.2 %",".107",".290",".251",".314",".358",".287","69","0.6","-14.0","4.7","0.3","546"
"2003","Brad Ausmus","Astros","143","509","4","43","47","5","9.0 %","13.0 %",".062",".257",".229",".303",".291",".271","57","-1.4","-29.7","14.9","0.2","546"
"2013","Ryan Doumit","Twins","135","538","14","49","55","1","8.9 %","18.4 %",".148",".282",".247",".314",".396",".311","95","-0.7","-4.1","-12.9","0.1","2113"
"2011","Miguel Olivo","Mariners","130","507","19","54","62","6","3.9 %","27.6 %",".164",".270",".224",".253",".388",".276","75","0.0","-14.4","-1.6","0.0","1638"
"1993","Pat Borders","Blue Jays","138","520","9","38","55","2","3.8 %","12.7 %",".117",".276",".254",".285",".371",".290","72","-0.3","-18.4","0.1","-0.2","1068"
"2012","Jesus Montero","Mariners","135","553","15","46","62","0","5.2 %","17.9 %",".126",".292",".260",".298",".386",".295","90","-6.7","-12.9","-9.0","-0.4","5514"
"1995","Joe Girardi","Rockies","125","506","8","63","55","3","5.7 %","15.0 %",".097",".298",".262",".308",".359",".300","54","-0.8","-30.4","6.2","-0.7","280"
"1994","Matt Walbeck","Twins","97","359","5","31","35","1","4.7 %","10.3 %",".080",".215",".204",".246",".284",".237","33","-0.2","-32.3","12.3","-0.7","501"
"2007","Jason Kendall","- - -","137","514","3","45","41","3","6.0 %","8.2 %",".067",".259",".242",".301",".309",".275","61","-1.7","-27.3","1.6","-0.8","993"
"2001","Michael Barrett","Expos","132","506","6","42","38","2","4.9 %","10.7 %",".117",".270",".250",".289",".367",".284","63","-0.1","-24.8","-3.3","-1.2","762"
