"Season","Name","Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR","playerid"
"2011","Ian Desmond","Nationals","154","639","8","65","49","25","5.5 %","21.8 %",".104",".317",".253",".298",".358",".289","79","4.2","-11.2","2.4","1.2","6885"
"2008","Edgar Renteria","Tigers","138","547","10","69","55","6","6.8 %","11.7 %",".111",".290",".270",".317",".382",".309","84","-0.8","-11.8","5.1","1.2","1178"
"2003","David Eckstein","Angels","120","517","3","59","31","16","7.0 %","8.7 %",".073",".272",".252",".325",".325",".296","78","0.2","-13.9","7.8","1.2","10"
"1992","Mariano Duncan","Phillies","142","605","8","71","50","23","2.8 %","17.9 %",".122",".314",".267",".292",".389",".306","92","3.3","-2.0","-6.6","1.1","1003554"
"2004","Craig Counsell","Brewers","140","551","2","59","23","17","10.7 %","16.0 %",".074",".290",".241",".330",".315",".288","68","0.9","-21.6","14.7","1.1","52"
"2011","Cliff Pennington","Athletics","148","570","8","57","58","14","7.4 %","18.2 %",".105",".314",".264",".319",".369",".305","92","-3.5","-8.9","1.2","1.1","3395"
"2004","Alex Gonzalez","Marlins","159","599","23","67","79","3","4.5 %","21.0 %",".187",".257",".232",".270",".419",".288","73","-1.7","-22.8","14.1","1.1","520"
"2013","Alcides Escobar","Royals","158","642","4","57","52","22","3.0 %","13.1 %",".066",".264",".234",".259",".300",".247","49","8.0","-29.0","18.0","1.1","6310"
"1997","Mike Bordick","Orioles","153","560","7","55","46","0","5.9 %","11.8 %",".083",".257",".236",".283",".318",".270","58","-0.8","-31.0","22.2","1.1","129"
"2010","Jason Bartlett","Rays","135","532","4","71","47","11","8.5 %","15.6 %",".096",".299",".254",".324",".350",".304","91","3.0","-2.9","-4.6","1.1","8219"
"2009","Orlando Cabrera","- - -","160","708","9","83","77","13","5.1 %","10.0 %",".105",".302",".284",".316",".389",".309","85","5.4","-7.6","-5.9","1.1","766"
"1992","Gary DiSarcina","Angels","157","553","3","48","42","9","3.6 %","9.0 %",".054",".267",".247",".283",".301",".269","63","-1.0","-24.2","17.5","1.1","1003322"
"2010","Jhonny Peralta","- - -","148","615","15","60","81","1","8.6 %","16.7 %",".143",".275",".249",".311",".392",".309","91","-6.0","-12.7","2.2","1.1","1738"
"2002","Cristian Guzman","Twins","148","656","9","80","59","12","2.6 %","12.0 %",".112",".298",".273",".292",".385",".293","74","-0.1","-21.4","9.4","1.0","728"
"2001","Tony Womack","Diamondbacks","125","518","3","66","30","28","4.4 %","10.4 %",".079",".294",".266",".307",".345",".287","66","2.5","-20.8","14.2","1.0","78"
"2001","Julio Lugo","Astros","140","586","10","93","37","12","7.8 %","19.8 %",".109",".317",".263",".326",".372",".308","79","-2.4","-18.3","9.5","1.0","565"
"1997","Edgar Renteria","Marlins","154","691","4","90","52","32","6.5 %","15.6 %",".063",".327",".277",".327",".340",".302","81","0.0","-16.9","5.2","1.0","1178"
"1995","Jeff Blauser","Braves","115","504","12","60","31","8","11.3 %","21.2 %",".130",".252",".211",".319",".341",".302","77","-0.7","-15.1","8.2","1.0","1001062"
"1994","Gary DiSarcina","Angels","112","421","3","53","33","3","4.3 %","6.7 %",".069",".272",".260",".294",".329",".279","60","-2.5","-24.7","20.1","1.0","1003322"
"1995","Jay Bell","Pirates","138","593","13","79","55","2","9.3 %","18.5 %",".142",".309",".262",".336",".404",".330","95","-1.9","-5.8","-3.9","1.0","48"
"2003","Alex Gonzalez","Cubs","152","601","20","71","59","3","7.8 %","20.5 %",".181",".257",".228",".295",".409",".306","81","-8.7","-23.1","13.6","1.0","281"
"2005","Neifi Perez","Cubs","154","609","9","59","54","8","3.0 %","7.7 %",".108",".285",".274",".298",".383",".295","72","0.9","-20.2","10.3","1.0","620"
"2003","Jack Wilson","Pirates","150","615","9","58","62","5","5.9 %","12.0 %",".097",".279",".256",".303",".353",".288","70","0.6","-23.4","13.2","1.0","1017"
"2007","Ryan Theriot","Cubs","148","597","3","80","45","28","8.2 %","8.4 %",".080",".287",".266",".326",".346",".302","73","2.7","-18.3","8.5","1.0","3811"
"2003","Cristian Guzman","Twins","143","585","3","78","53","18","5.1 %","13.5 %",".097",".307",".268",".311",".365",".298","77","2.5","-14.3","3.6","0.9","728"
"1990","Shawon Dunston","Cubs","146","573","17","73","66","25","2.6 %","15.2 %",".163",".282",".262",".283",".426",".312","86","2.8","-6.2","-5.3","0.9","1401"
"1998","Edgar Renteria","Marlins","133","580","3","79","31","41","8.3 %","13.4 %",".060",".326",".282",".347",".342",".314","90","-1.3","-8.5","0.0","0.9","1178"
"2007","Mark Loretta","Astros","133","511","4","52","41","1","8.6 %","8.0 %",".085",".308",".287",".352",".372",".326","93","-4.4","-8.7","1.5","0.9","1383"
"2010","Ian Desmond","Nationals","154","574","10","59","65","17","4.9 %","19.0 %",".124",".317",".269",".308",".392",".306","86","2.6","-6.9","-2.4","0.9","6885"
"2009","Cristian Guzman","Nationals","135","555","6","74","52","4","2.9 %","13.5 %",".105",".322",".284",".306",".390",".305","82","2.7","-9.8","0.8","0.9","728"
"2009","Jhonny Peralta","Indians","151","645","11","57","83","0","7.9 %","20.8 %",".120",".309",".254",".316",".375",".307","83","-3.3","-17.2","4.0","0.9","1738"
"2010","Orlando Cabrera","Reds","123","537","4","64","42","11","5.2 %","9.9 %",".091",".284",".263",".303",".354",".292","75","0.7","-15.7","7.2","0.9","766"
"1993","Mike Bordick","Athletics","159","633","3","60","48","10","9.5 %","9.2 %",".062",".271",".249",".332",".311",".299","84","-2.0","-14.1","2.5","0.9","129"
"1994","Ozzie Guillen","White Sox","100","390","1","46","39","5","3.6 %","9.0 %",".060",".312",".288",".311",".348",".290","72","-0.8","-15.2","10.3","0.8","1005125"
"2003","Deivi Cruz","Orioles","152","572","14","61","65","1","2.3 %","8.6 %",".128",".253",".250",".269",".378",".279","68","0.1","-22.6","11.2","0.8","1025"
"1994","Mike Bordick","Athletics","114","440","2","38","37","7","8.6 %","10.0 %",".082",".277",".253",".320",".335",".296","76","0.5","-13.6","7.0","0.8","129"
"2011","Alex Gonzalez","Braves","149","593","15","59","56","2","3.7 %","21.2 %",".131",".285",".241",".270",".372",".281","75","-0.1","-17.4","6.6","0.8","520"
"2010","Miguel Tejada","- - -","156","681","15","71","71","2","4.4 %","9.8 %",".112",".280",".269",".312",".381",".306","88","-4.0","-13.5","-1.7","0.7","941"
"1990","Eric Yelding","Astros","142","559","1","69","28","64","7.0 %","15.6 %",".043",".301",".254",".305",".297",".277","72","2.7","-15.6","3.0","0.7","1014335"
"1990","Spike Owen","Expos","149","533","5","55","35","8","13.1 %","11.3 %",".108",".257",".234",".333",".342",".303","86","-1.0","-9.6","-2.6","0.7","1009924"
"1991","Dickie Thon","Phillies","146","570","9","44","44","11","4.4 %","14.7 %",".098",".282",".252",".283",".351",".281","74","0.2","-16.7","4.9","0.7","1013033"
"2012","Rafael Furcal","Cardinals","121","531","5","69","49","12","8.3 %","10.7 %",".082",".289",".264",".325",".346",".298","86","2.4","-6.2","-4.2","0.7","88"
"2002","Tony Womack","Diamondbacks","153","652","5","90","57","29","7.1 %","12.3 %",".081",".303",".271",".325",".353",".301","75","6.5","-13.8","-0.6","0.7","78"
"2002","Alex Gonzalez","Cubs","142","568","18","58","61","5","8.1 %","23.9 %",".177",".302",".248",".312",".425",".317","92","-7.9","-13.4","1.6","0.6","281"
"1995","Jose Vizcaino","Mets","135","561","3","66","56","8","6.2 %","13.5 %",".079",".330",".287",".332",".365",".311","87","0.1","-9.2","-3.1","0.6","577"
"1990","Garry Templeton","Padres","144","541","9","45","59","1","4.4 %","10.9 %",".115",".263",".248",".280",".362",".282","71","-1.5","-19.8","7.2","0.6","1012909"
"1996","Pat Meares","Twins","152","554","8","66","67","9","3.1 %","16.2 %",".124",".305",".267",".298",".391",".300","70","-0.1","-23.1","8.7","0.6","1008712"
"2006","Jack Wilson","Pirates","142","594","8","70","35","4","5.6 %","10.9 %",".098",".295",".273",".316",".370",".302","79","0.6","-16.1","2.2","0.6","1017"
"2007","Julio Lugo","Red Sox","147","630","8","71","73","33","7.6 %","13.0 %",".112",".262",".237",".294",".349",".286","66","5.5","-21.6","5.7","0.6","565"
"2010","Yuniesky Betancourt","Royals","151","588","16","60","78","2","3.9 %","10.9 %",".146",".267",".259",".288",".405",".302","84","1.2","-9.6","-4.6","0.6","8585"
"1992","Jose Offerman","Dodgers","149","598","1","67","30","23","9.5 %","16.4 %",".073",".316",".260",".331",".333",".305","94","-1.7","-5.4","-9.0","0.6","205"
"1995","Benji Gil","Rangers","130","454","9","36","46","2","5.7 %","32.4 %",".128",".314",".219",".266",".347",".272","53","-1.4","-29.0","18.8","0.6","14"
"1996","Gary DiSarcina","Angels","150","576","5","62","48","2","3.6 %","6.3 %",".091",".266",".256",".286",".347",".281","59","-0.2","-32.7","16.0","0.5","1003322"
"2007","Juan Uribe","White Sox","150","563","20","55","68","1","6.0 %","19.9 %",".160",".259",".234",".284",".394",".294","71","-2.1","-22.5","8.3","0.5","454"
"1994","Andujar Cedeno","Astros","98","380","9","38","49","1","7.6 %","20.8 %",".155",".318",".263",".334",".418",".318","94","-0.2","-3.4","-3.9","0.5","1002099"
"1996","Walt Weiss","Rockies","155","624","8","89","48","10","12.8 %","12.5 %",".093",".316",".282",".381",".375",".342","83","0.9","-12.4","-1.1","0.5","1013748"
"2013","Asdrubal Cabrera","Indians","136","562","14","66","64","9","6.2 %","20.3 %",".159",".283",".242",".299",".402",".307","94","-2.6","-6.4","-7.7","0.5","4962"
"1995","Shawon Dunston","Cubs","127","503","14","58","69","10","2.0 %","14.9 %",".176",".325",".296",".317",".472",".339","102","-0.3","0.9","-12.6","0.5","1401"
"1994","Kurt Abbott","Marlins","101","371","9","41","33","3","4.3 %","26.4 %",".145",".321",".249",".291",".394",".299","76","0.6","-10.8","3.1","0.5","1000013"
"1990","Kurt Stillwell","Royals","144","560","3","60","51","0","7.0 %","10.7 %",".103",".273",".249",".304",".352",".296","83","-1.0","-11.7","-2.0","0.5","1012536"
"2005","Russ Adams","Blue Jays","139","545","8","68","63","11","9.2 %","10.5 %",".127",".271",".256",".325",".383",".311","86","3.3","-6.1","-8.0","0.5","4519"
"2001","Alex Gonzalez","Marlins","145","561","9","57","48","2","5.3 %","19.1 %",".126",".299",".250",".303",".377",".293","77","-0.5","-17.4","3.3","0.4","520"
"2005","Royce Clayton","Diamondbacks","143","573","2","59","44","13","6.6 %","18.3 %",".080",".333",".270",".320",".351",".299","73","4.1","-15.6","1.0","0.4","226"
"2010","Alcides Escobar","Brewers","145","552","4","57","41","10","6.5 %","12.7 %",".091",".264",".235",".288",".326",".270","62","2.9","-22.3","8.6","0.4","6310"
"2008","Yuniesky Betancourt","Mariners","153","590","7","66","51","4","2.9 %","7.1 %",".113",".289",".279",".300",".392",".302","84","-0.7","-12.3","-4.0","0.4","8585"
"2000","Neifi Perez","Rockies","162","699","10","92","71","3","4.3 %","9.0 %",".140",".301",".287",".314",".427",".316","59","-2.1","-41.2","20.2","0.3","620"
"1999","Mark Loretta","Brewers","153","664","5","93","67","4","7.8 %","8.9 %",".101",".312",".290",".354",".390",".333","92","0.4","-7.3","-10.5","0.3","1383"
"2005","Angel Berroa","Royals","159","652","11","68","55","7","2.8 %","16.6 %",".105",".312",".270",".305",".375",".298","76","2.2","-16.6","-2.6","0.3","591"
"2004","Orlando Cabrera","- - -","161","673","10","74","62","16","5.8 %","8.0 %",".120",".271",".264",".306",".383",".300","74","0.5","-21.7","1.7","0.3","766"
"2007","Tony Pena","Royals","152","536","2","58","47","5","1.9 %","14.6 %",".088",".309",".267",".284",".356",".280","63","-12.7","-37.7","21.9","0.3","2240"
"1998","Alex Gonzalez","Blue Jays","158","618","13","70","51","21","4.5 %","19.6 %",".121",".281",".239",".281",".361",".283","64","1.6","-27.3","8.6","0.3","281"
"1997","Shawon Dunston","- - -","132","511","14","71","57","32","1.6 %","14.7 %",".151",".328",".300",".312",".451",".330","94","3.0","-1.2","-12.2","0.3","1401"
"1994","Manuel Lee","Rangers","95","363","2","41","38","3","5.8 %","18.2 %",".084",".340",".278",".319",".361",".304","74","0.2","-12.4","2.6","0.2","1007460"
"1996","Rey Ordonez","Mets","151","530","1","51","30","1","4.2 %","10.0 %",".046",".285",".257",".289",".303",".257","52","-1.3","-33.6","18.8","0.2","889"
"2006","Jhonny Peralta","Indians","149","632","13","84","68","0","8.9 %","24.1 %",".128",".327",".257",".323",".385",".312","85","-3.1","-15.4","-4.2","0.2","1738"
"1997","Greg Gagne","Dodgers","144","553","9","49","57","2","5.6 %","21.7 %",".103",".311",".251",".298",".354",".289","75","-1.7","-19.1","3.5","0.2","1004427"
"1999","Alex Gonzalez","Marlins","136","591","14","81","59","3","2.5 %","19.1 %",".154",".323",".277",".308",".430",".321","87","-1.7","-11.9","-4.9","0.2","520"
"2004","Kaz Matsui","Mets","114","509","7","65","44","14","7.9 %","19.1 %",".124",".330",".272",".331",".396",".317","90","-0.9","-7.4","-8.1","0.2","1854"
"2009","Edgar Renteria","Giants","124","510","5","50","48","7","7.6 %","13.5 %",".078",".281",".250",".307",".328",".282","68","-0.5","-20.6","5.7","0.1","1178"
"2002","Barry Larkin","Reds","145","567","7","72","47","13","7.8 %","10.1 %",".122",".260",".245",".305",".367",".290","70","5.1","-15.9","-1.2","0.1","335"
"2001","Omar Vizquel","Indians","155","693","2","84","50","13","8.8 %","10.4 %",".079",".285",".255",".323",".334",".294","76","-1.3","-22.1","-1.2","0.1","411"
"2011","Yuniesky Betancourt","Brewers","152","584","13","51","68","4","2.7 %","10.8 %",".129",".259",".252",".271",".381",".281","72","1.3","-17.7","-0.1","0.0","8585"
"2002","Jack Wilson","Pirates","147","586","4","77","47","5","6.3 %","12.6 %",".080",".287",".252",".306",".332",".285","69","2.4","-20.5","2.0","0.0","1017"
"2013","Starlin Castro","Cubs","161","705","10","59","44","9","4.3 %","18.3 %",".102",".290",".245",".284",".347",".280","72","-2.2","-24.7","4.0","0.0","4579"
"1995","Wil Cordero","Expos","131","564","10","64","49","9","6.4 %","15.6 %",".134",".326",".286",".341",".420",".335","99","-0.5","-1.1","-17.4","0.0","770"
"2001","Rey Ordonez","Mets","149","505","3","31","44","3","6.7 %","8.5 %",".089",".266",".247",".299",".336",".267","60","-0.3","-26.8","10.3","0.0","889"
"2007","Felipe Lopez","Nationals","154","671","9","70","50","24","7.9 %","16.2 %",".106",".283",".245",".308",".352",".294","75","-2.1","-23.8","1.4","0.0","1311"
"2000","Tony Womack","Diamondbacks","146","659","7","95","57","45","4.6 %","11.2 %",".113",".296",".271",".307",".384",".304","70","4.0","-22.4","0.4","0.0","78"
"1996","Chris Gomez","- - -","137","528","4","53","45","3","10.8 %","15.9 %",".077",".305",".257",".347",".333",".313","89","-0.9","-8.9","-7.9","0.0","1208"
"1998","Pat Meares","Twins","149","581","9","56","70","7","4.1 %","14.8 %",".109",".291",".260",".296",".368",".293","68","-0.3","-24.8","3.8","-0.1","1008712"
"1997","Gary DiSarcina","Angels","154","583","4","52","47","7","2.9 %","5.0 %",".080",".251",".246",".271",".326",".265","53","-2.0","-36.8","15.2","-0.1","1003322"
"2000","Cristian Guzman","Twins","156","690","8","89","54","28","6.7 %","14.6 %",".141",".281",".247",".299",".388",".300","69","1.1","-28.4","2.6","-0.1","728"
"1994","Felix Fermin","Mariners","101","411","1","52","35","4","2.7 %","5.4 %",".063",".330",".317",".338",".380",".319","86","-1.0","-8.5","-6.8","-0.2","1003991"
"1994","Dick Schofield","Blue Jays","95","373","4","38","32","7","9.1 %","16.6 %",".086",".303",".255",".332",".342",".307","78","-1.7","-12.4","-1.8","-0.2","1011602"
"2000","Pat Meares","Pirates","132","514","13","55","47","1","7.0 %","17.7 %",".141",".271",".240",".305",".381",".298","69","0.3","-21.7","2.5","-0.2","1008712"
"2004","Angel Berroa","Royals","134","554","8","72","43","14","4.2 %","15.7 %",".123",".301",".262",".308",".385",".304","75","1.6","-16.3","-4.7","-0.2","591"
"2003","Royce Clayton","Brewers","146","543","11","49","39","5","9.0 %","16.9 %",".106",".258",".228",".301",".333",".277","62","0.8","-25.7","5.8","-0.2","226"
"2003","Cesar Izturis","Dodgers","158","593","1","47","40","10","4.2 %","11.8 %",".065",".284",".251",".282",".315",".259","56","1.2","-32.3","10.5","-0.2","656"
"2002","Deivi Cruz","Padres","151","547","7","49","47","2","4.0 %","10.6 %",".103",".282",".263",".294",".366",".288","78","-5.6","-21.0","0.9","-0.2","1025"
"1994","Shawon Dunston","Cubs","88","356","11","38","35","3","4.5 %","13.5 %",".157",".296",".278",".313",".435",".322","91","-2.9","-7.0","-7.7","-0.3","1401"
"2000","Alex Gonzalez","Blue Jays","141","591","15","68","69","4","7.3 %","19.1 %",".152",".295",".252",".313",".404",".316","79","-1.0","-17.9","-5.7","-0.3","281"
"1996","Mike Bordick","Athletics","155","587","5","46","54","5","8.9 %","10.1 %",".078",".260",".240",".307",".318",".285","65","-1.8","-30.7","5.3","-0.3","129"
"2010","Cesar Izturis","Orioles","150","513","1","42","28","11","4.9 %","10.3 %",".038",".257",".230",".277",".268",".249","46","0.0","-32.8","11.8","-0.4","656"
"1993","Wil Cordero","Expos","138","521","10","56","58","12","6.5 %","11.5 %",".139",".266",".248",".308",".387",".305","84","1.2","-9.2","-13.1","-0.4","770"
"1998","Ricky Gutierrez","Astros","141","561","2","55","46","13","9.6 %","15.0 %",".073",".306",".261",".337",".334",".302","84","-0.4","-11.7","-9.9","-0.4","387"
"1993","Mariano Duncan","Phillies","124","518","11","68","73","6","2.3 %","17.0 %",".135",".323",".282",".304",".417",".318","90","-0.8","-7.0","-16.5","-0.5","1003554"
"1998","Desi Relaford","Phillies","142","546","5","45","41","9","6.0 %","15.9 %",".093",".284",".245",".293",".338",".278","62","-0.4","-26.7","3.3","-0.6","1096"
"2007","Stephen Drew","Diamondbacks","150","619","12","60","60","9","9.7 %","16.2 %",".133",".267",".238",".313",".370",".300","70","2.4","-21.6","-5.8","-0.7","4251"
"1998","Mark Grudzielanek","- - -","156","641","10","62","62","18","4.1 %","11.4 %",".090",".292",".272",".311",".362",".298","78","1.4","-16.3","-11.7","-0.8","653"
"2000","Royce Clayton","Rangers","148","573","14","70","54","11","7.3 %","16.1 %",".142",".268",".242",".301",".384",".301","67","-1.0","-26.7","-2.6","-0.9","226"
"1994","Walt Weiss","Rockies","110","486","1","58","32","12","11.5 %","11.9 %",".052",".286",".251",".336",".303",".297","61","-0.7","-25.1","-0.4","-0.9","1013748"
"2006","Clint Barmes","Rockies","131","535","7","57","56","5","4.1 %","13.5 %",".115",".241",".220",".264",".335",".256","38","0.6","-42.8","13.8","-1.1","1830"
"2004","Alex Cintron","Diamondbacks","154","613","4","56","49","3","5.1 %","9.6 %",".101",".285",".262",".301",".363",".290","65","-0.5","-28.5","-3.5","-1.1","50"
"2006","Angel Berroa","Royals","132","503","9","45","54","3","2.8 %","17.5 %",".099",".268",".234",".259",".333",".257","48","1.5","-32.1","3.1","-1.1","591"
"1995","Chris Gomez","Tigers","123","482","11","49","50","4","8.5 %","19.9 %",".132",".259",".223",".292",".355",".290","68","0.3","-20.0","-8.0","-1.1","1208"
"1994","Jose Vizcaino","Mets","103","456","3","47","33","1","7.2 %","13.6 %",".068",".291",".256",".310",".324",".284","69","-4.6","-22.6","-4.6","-1.2","577"
"2003","Ramon Santiago","Tigers","141","507","2","41","29","10","6.5 %","13.0 %",".059",".259",".225",".292",".284",".264","58","3.2","-23.1","-7.5","-1.3","1417"
"1999","Neifi Perez","Rockies","157","732","12","108","70","13","3.8 %","7.4 %",".123",".288",".280",".307",".403",".310","56","0.3","-43.3","5.5","-1.3","620"
"2002","Juan Uribe","Rockies","155","618","6","69","49","9","5.5 %","19.4 %",".101",".291",".240",".286",".341",".277","46","4.6","-36.9","3.9","-1.3","454"
"1995","Kevin Stocker","Phillies","125","477","1","42","32","6","9.0 %","15.7 %",".056",".263",".218",".304",".274",".263","53","0.7","-28.0","-2.4","-1.4","1012549"
"2003","Jose Hernandez","- - -","150","571","13","58","57","2","8.1 %","31.0 %",".121",".311",".225",".287",".347",".281","58","0.2","-30.8","-2.5","-1.4","688"
"1998","Rey Ordonez","Mets","153","548","1","46","42","3","4.2 %","10.9 %",".053",".275",".246",".278",".299",".253","50","-2.0","-36.5","4.0","-1.5","889"
"1998","Neifi Perez","Rockies","162","712","9","80","59","5","5.3 %","9.8 %",".108",".294",".274",".313",".382",".307","59","-1.6","-38.8","0.6","-1.6","620"
"1996","Ozzie Guillen","White Sox","150","528","4","62","45","6","1.9 %","5.1 %",".104",".267",".263",".273",".367",".278","60","-1.2","-30.1","-6.6","-1.7","1005125"
"1993","Felix Fermin","Indians","140","514","2","48","45","4","4.7 %","2.7 %",".054",".267",".263",".303",".317",".282","68","-1.2","-21.3","-12.7","-1.8","1003991"
"2006","Ronny Cedeno","Cubs","151","572","6","51","41","8","3.0 %","19.1 %",".094",".296",".245",".271",".339",".263","48","-0.8","-40.0","1.7","-1.8","2179"
"2013","Adeiny Hechavarria","Marlins","148","578","3","30","42","11","5.2 %","16.6 %",".072",".270",".227",".267",".298",".251","53","-2.2","-32.7","-2.3","-1.9","10459"
"1997","Ozzie Guillen","White Sox","142","527","4","59","52","5","4.2 %","4.6 %",".092",".249",".245",".275",".337",".270","59","-0.3","-27.8","-10.6","-2.0","1005125"
"1997","Chris Gomez","Padres","150","589","5","62","54","5","9.0 %","19.4 %",".073",".313",".253",".326",".326",".298","80","-2.4","-17.0","-25.1","-2.3","1208"
"2009","Yuniesky Betancourt","- - -","134","508","6","40","49","3","4.1 %","8.7 %",".106",".256",".245",".274",".351",".273","61","-5.4","-30.1","-10.9","-2.4","8585"
"1999","Mike Caruso","White Sox","136","564","2","60","35","12","3.5 %","6.4 %",".047",".264",".250",".280",".297",".261","46","-4.0","-44.9","-3.3","-2.7","595"
"2002","Neifi Perez","Royals","145","585","3","65","37","8","3.4 %","9.1 %",".067",".254",".236",".260",".303",".247","39","0.9","-43.4","-5.4","-2.9","620"
