"Season","Name","Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR","playerid"
"2012","Corey Hart","Brewers","149","622","30","91","83","5","7.1 %","24.3 %",".237",".318",".270",".334",".507",".358","123","-0.3","16.5","-16.3","2.1","1945"
"2008","Magglio Ordonez","Tigers","146","623","21","72","103","1","8.5 %","12.2 %",".176",".334",".317",".376",".494",".378","130","-6.2","16.7","-17.1","2.1","248"
"1999","Raul Mondesi","Dodgers","159","680","33","98","99","36","10.4 %","19.7 %",".230",".271",".253",".332",".483",".348","107","3.1","9.6","-10.1","2.0","1314"
"2010","Cody Ross","- - -","153","569","14","71","65","9","6.5 %","21.3 %",".145",".324",".269",".322",".413",".322","96","1.7","-0.9","2.6","2.0","1760"
"2005","Nick Swisher","Athletics","131","522","21","66","74","0","10.5 %","21.1 %",".210",".265",".236",".322",".446",".332","105","-0.7","2.5","0.0","2.0","4599"
"1993","Joe Carter","Blue Jays","155","669","33","92","121","8","7.0 %","16.9 %",".235",".257",".254",".312",".489",".345","108","0.5","7.0","-8.0","2.0","1002018"
"2001","Jermaine Dye","- - -","158","675","26","91","106","9","8.4 %","16.6 %",".185",".303",".282",".346",".467",".346","108","1.3","7.7","-10.3","2.0","911"
"2007","Jose Guillen","Mariners","153","659","23","84","99","5","6.2 %","17.9 %",".170",".326",".290",".353",".460",".355","117","-3.5","10.7","-12.8","2.0","57"
"2009","Nick Markakis","Orioles","161","711","18","94","101","6","7.9 %","13.8 %",".160",".317",".293",".347",".453",".349","107","3.0","9.2","-13.2","2.0","5930"
"2013","Josh Hamilton","Angels","151","636","21","73","79","4","7.4 %","24.8 %",".182",".303",".250",".307",".432",".319","105","2.9","6.7","-9.0","2.0","1875"
"1992","Mel Hall","Yankees","152","622","15","67","81","4","4.7 %","8.5 %",".149",".282",".280",".310",".429",".328","105","-0.1","3.6","-4.2","2.0","1005259"
"2003","Shawn Green","Dodgers","160","691","19","84","85","6","9.8 %","16.2 %",".180",".313",".280",".355",".460",".353","118","-1.1","14.6","-17.0","2.0","651"
"1996","Moises Alou","Expos","143","598","21","87","96","9","8.2 %","13.9 %",".176",".296",".281",".339",".457",".342","107","-0.1","5.1","-2.9","2.0","261"
"2013","Carlos Beltran","Cardinals","145","600","24","79","84","2","6.3 %","15.0 %",".195",".314",".296",".339",".491",".359","131","0.8","21.8","-21.4","2.0","589"
"2004","Jermaine Dye","Athletics","137","590","23","87","80","4","8.3 %","21.7 %",".199",".306",".265",".329",".464",".339","103","-3.5","-1.1","0.9","1.9","911"
"1998","Reggie Sanders","Reds","135","545","14","83","59","20","9.4 %","25.1 %",".150",".346",".268",".346",".418",".338","100","0.1","0.4","2.2","1.9","1129"
"2002","Robert Fick","Tigers","148","614","17","66","63","0","7.5 %","14.7 %",".164",".293",".270",".331",".433",".331","105","-0.5","3.0","-4.8","1.9","466"
"2011","David DeJesus","Athletics","131","506","10","60","46","4","8.9 %","17.0 %",".136",".274",".240",".323",".376",".311","96","1.9","-0.4","2.1","1.9","1825"
"1995","Glenallen Hill","Giants","132","539","24","71","86","25","7.2 %","18.2 %",".219",".284",".264",".317",".483",".344","109","2.7","8.9","-7.6","1.9","1005820"
"2010","Andre Ethier","Dodgers","139","585","23","71","82","2","10.1 %","17.4 %",".201",".322",".292",".364",".493",".368","132","0.5","22.8","-22.8","1.9","6265"
"1996","Tim Salmon","Angels","156","681","30","90","98","4","13.7 %","18.4 %",".215",".317",".286",".386",".501",".384","123","-0.3","21.3","-26.2","1.9","32"
"2002","Juan Encarnacion","- - -","152","644","24","77","85","21","7.1 %","17.5 %",".178",".295",".271",".324",".449",".335","103","-0.7","1.5","-3.6","1.9","320"
"2001","Chris Richard","Orioles","136","543","15","74","61","11","8.3 %","18.4 %",".170",".304",".265",".335",".435",".332","105","-1.7","1.6","-1.6","1.8","163"
"1992","Paul O'Neill","Reds","148","584","14","59","66","6","13.2 %","14.6 %",".127",".268",".246",".346",".373",".323","101","-0.1","0.7","-1.2","1.8","1009818"
"2013","Daniel Nava","Red Sox","134","536","12","77","66","0","9.5 %","17.4 %",".142",".352",".303",".385",".445",".366","128","0.4","17.8","-18.4","1.8","5450"
"1994","Raul Mondesi","Dodgers","112","454","16","63","56","11","3.5 %","17.2 %",".210",".342",".306",".333",".516",".359","122","-1.3","11.5","-7.6","1.8","1314"
"2007","J.D. Drew","Red Sox","140","552","11","84","64","4","14.3 %","18.1 %",".152",".319",".270",".373",".423",".347","107","0.5","5.0","-5.3","1.8","1152"
"2000","Brian Jordan","Braves","133","537","17","71","77","10","7.1 %","14.9 %",".157",".282",".264",".320",".421",".323","86","1.1","-8.9","9.3","1.8","658"
"1992","Tom Brunansky","Red Sox","138","533","15","47","74","2","12.4 %","18.0 %",".179",".302",".266",".354",".445",".359","119","-1.7","10.0","-10.0","1.8","1001589"
"2001","Raul Mondesi","Blue Jays","149","653","27","88","84","30","11.2 %","19.6 %",".201",".279",".252",".342",".453",".343","107","1.2","6.6","-10.8","1.8","1314"
"1995","Derek Bell","Astros","112","499","8","63","86","27","6.6 %","14.2 %",".108",".377",".334",".385",".442",".367","127","1.3","18.2","-16.3","1.8","1000801"
"1995","Dante Bichette","Rockies","139","612","40","102","128","13","3.6 %","15.7 %",".280",".349",".340",".364",".620",".416","131","-1.5","22.2","-24.1","1.8","1000946"
"2005","Casey Blake","Indians","147","583","23","72","58","4","7.4 %","19.9 %",".197",".265",".241",".308",".438",".321","97","-0.9","-2.9","0.3","1.7","719"
"2000","Jeromy Burnitz","Brewers","161","686","31","91","98","6","14.4 %","17.6 %",".223",".238",".232",".356",".456",".350","102","-0.6","1.7","-6.2","1.7","867"
"1992","Willie McGee","Giants","138","510","1","56","36","13","5.7 %","17.3 %",".057",".363",".297",".339",".354",".316","101","0.9","1.7","-1.3","1.7","1008513"
"2011","Nick Markakis","Orioles","160","716","15","72","73","12","8.7 %","10.5 %",".122",".300",".284",".351",".406",".333","105","1.4","5.8","-12.7","1.7","5930"
"2000","Eric Owens","Padres","145","636","6","87","51","29","7.1 %","9.9 %",".087",".319",".293",".346",".381",".323","92","-0.5","-7.3","3.6","1.7","534"
"2009","Cody Ross","Marlins","151","604","24","73","90","5","5.6 %","20.2 %",".199",".306",".270",".321",".469",".342","105","1.7","5.4","-7.9","1.7","1760"
"1997","Troy O'Leary","Red Sox","146","545","15","65","80","0","7.2 %","12.8 %",".170",".333",".309",".358",".479",".361","113","-2.1","7.2","-9.0","1.7","789"
"2000","Jeffrey Hammonds","Rockies","122","511","20","94","106","14","8.6 %","16.2 %",".194",".370",".335",".395",".529",".396","110","-0.3","6.7","-5.8","1.7","687"
"2013","Norichika Aoki","Brewers","155","674","8","80","37","20","8.2 %","5.9 %",".084",".295",".286",".356",".370",".326","103","-3.9","-1.3","-3.5","1.6","13075"
"2007","Andre Ethier","Dodgers","153","507","13","50","64","0","9.1 %","13.4 %",".168",".305",".284",".350",".452",".341","104","0.4","3.1","-2.9","1.6","6265"
"2009","Randy Winn","Giants","149","597","2","65","51","16","7.9 %","15.6 %",".091",".308",".262",".318",".353",".298","79","3.6","-12.0","9.2","1.6","1235"
"1990","Junior Felix","Blue Jays","127","517","15","73","65","13","8.7 %","19.1 %",".177",".302",".263",".328",".441",".343","114","-0.7","7.3","-8.1","1.6","1003974"
"1998","Darren Lewis","Red Sox","155","672","8","95","63","29","10.4 %","14.0 %",".094",".305",".268",".352",".362",".324","89","0.6","-8.9","2.2","1.6","286"
"1997","Johnny Damon","Royals","146","524","8","70","48","16","8.0 %","13.4 %",".110",".309",".275",".338",".386",".323","89","-1.1","-8.3","6.1","1.6","185"
"2012","Hunter Pence","- - -","160","688","24","87","104","5","8.1 %","21.1 %",".172",".290",".253",".319",".425",".323","103","0.9","3.6","-10.0","1.6","8252"
"2004","Jose Cruz","Devil Rays","153","636","21","76","78","11","11.9 %","18.4 %",".191",".267",".242",".333",".433",".328","96","-2.2","-5.3","0.0","1.6","1296"
"1990","Dale Murphy","- - -","154","629","24","60","83","9","9.7 %","20.7 %",".172",".276",".245",".318",".417",".323","95","0.4","-3.0","-3.6","1.6","1009355"
"1994","Dante Bichette","Rockies","116","509","27","74","95","21","3.7 %","13.8 %",".244",".308",".304",".334",".548",".374","111","0.7","8.2","-9.2","1.5","1000946"
"1998","Ben Grieve","Athletics","155","678","18","94","89","2","12.5 %","18.1 %",".170",".339",".288",".386",".458",".373","124","-0.5","20.6","-27.9","1.5","1209"
"1996","Marvin Benard","Giants","135","558","5","89","27","25","10.6 %","15.1 %",".082",".290",".248",".333",".330",".304","83","-0.1","-12.1","10.4","1.5","1382"
"2013","Nate Schierholtz","Cubs","137","503","21","56","68","6","5.8 %","18.7 %",".219",".270",".251",".301",".470",".331","107","0.1","4.1","-5.1","1.5","6201"
"2000","Paul O'Neill","Yankees","142","628","18","79","100","14","8.1 %","14.3 %",".141",".303",".283",".336",".424",".331","92","-1.3","-7.8","0.9","1.5","1009818"
"2010","Ryan Ludwick","- - -","136","553","17","63","69","0","8.7 %","21.9 %",".167",".297",".251",".325",".418",".329","106","-3.1","0.8","-3.7","1.5","1260"
"2002","Jay Gibbons","Orioles","136","541","28","71","69","1","8.3 %","12.2 %",".235",".233",".247",".311",".482",".338","108","-1.2","4.3","-8.0","1.5","141"
"1999","Roger Cedeno","Mets","155","525","4","90","36","66","11.4 %","19.0 %",".095",".393",".313",".396",".408",".362","113","5.5","14.8","-15.5","1.5","869"
"1992","Chad Curtis","Angels","139","507","10","59","46","43","10.1 %","14.0 %",".113",".286",".259",".341",".372",".327","102","1.6","2.5","-4.7","1.5","1002898"
"1990","Ruben Sierra","Rangers","159","666","16","70","96","9","7.4 %","12.9 %",".146",".300",".280",".330",".426",".331","106","1.6","6.4","-13.5","1.5","1099"
"2008","Bobby Abreu","Yankees","156","684","20","100","100","22","10.7 %","15.9 %",".176",".333",".296",".371",".471",".369","125","-1.1","20.3","-28.6","1.5","945"
"2006","Jacque Jones","Cubs","149","578","27","73","81","9","6.1 %","20.1 %",".214",".319",".285",".334",".499",".352","106","-2.3","2.0","-6.3","1.5","735"
"1993","Willie McGee","Giants","130","519","4","53","46","10","7.3 %","12.9 %",".088",".342",".301",".353",".389",".330","104","-1.6","0.7","-4.4","1.5","1008513"
"1990","Hubie Brooks","Dodgers","153","618","20","74","91","2","5.3 %","17.5 %",".158",".290",".266",".307",".424",".319","99","-1.8","-2.8","-4.4","1.5","1001472"
"2005","Jeromy Burnitz","Cubs","160","671","24","84","87","5","8.5 %","16.2 %",".177",".277",".258",".322",".435",".328","94","0.4","-4.7","-2.5","1.4","867"
"2005","Shawn Green","Diamondbacks","158","656","22","87","73","8","9.5 %","14.5 %",".191",".305",".286",".355",".477",".356","111","2.1","10.9","-17.7","1.4","651"
"1992","Bobby Bonilla","Mets","128","506","19","62","70","4","13.0 %","14.4 %",".183",".259",".249",".348",".432",".349","121","-0.5","11.3","-14.3","1.4","1001168"
"1990","Tom Brunansky","- - -","148","597","16","66","73","5","11.1 %","19.3 %",".164",".293",".255",".338",".419",".336","105","-3.2","0.5","-5.8","1.4","1001589"
"2003","Frank Catalanotto","Blue Jays","133","535","13","83","59","2","6.5 %","11.6 %",".174",".319",".299",".351",".472",".356","113","1.7","10.6","-14.8","1.4","1241"
"2000","Derek Bell","Mets","144","622","18","87","69","8","10.5 %","20.1 %",".159",".313",".266",".348",".425",".342","102","-0.2","1.3","-7.0","1.4","1000801"
"2005","Craig Monroe","Tigers","157","623","20","69","89","8","6.4 %","15.2 %",".169",".295",".277",".322",".446",".328","101","0.4","1.3","-8.6","1.4","1464"
"1995","Rusty Greer","Rangers","131","478","13","58","61","3","11.5 %","13.8 %",".153",".293",".271",".355",".424",".347","101","0.0","0.9","-2.9","1.4","1252"
"2009","Melky Cabrera","Yankees","154","540","13","66","68","10","8.0 %","10.9 %",".142",".288",".274",".336",".416",".329","94","-1.0","-5.3","0.9","1.4","4022"
"2007","Brad Hawpe","Rockies","152","606","29","80","116","0","13.4 %","22.6 %",".248",".341",".291",".387",".539",".392","127","-0.8","20.6","-26.2","1.4","1885"
"2000","Dante Bichette","- - -","155","636","23","80","90","5","7.7 %","14.3 %",".183",".312",".294",".350",".477",".356","104","0.2","3.8","-10.3","1.4","1000946"
"1991","Joe Orsulak","Orioles","143","521","5","57","43","6","5.4 %","8.6 %",".080",".296",".278",".321",".358",".308","91","0.4","-5.3","2.4","1.4","1009852"
"1994","Turner Ward","Brewers","102","427","9","55","45","6","12.2 %","15.9 %",".125",".258",".232",".328",".357",".306","78","0.3","-12.4","11.6","1.4","1013625"
"2009","Brad Hawpe","Rockies","145","588","23","82","86","1","13.4 %","24.7 %",".234",".356",".285",".384",".519",".387","127","1.7","21.2","-26.3","1.4","1885"
"2006","Randy Winn","Giants","149","635","11","82","56","10","7.6 %","9.9 %",".134",".276",".262",".324",".396",".314","84","-2.6","-15.7","8.5","1.4","1235"
"2004","Kevin Millar","Red Sox","150","588","18","74","74","1","9.7 %","15.5 %",".177",".328",".297",".383",".474",".374","124","-3.9","14.1","-20.0","1.4","529"
"2012","Garrett Jones","Pirates","145","515","27","68","86","2","6.4 %","20.0 %",".242",".293",".274",".317",".516",".352","124","-2.7","11.8","-15.1","1.4","2714"
"2011","Seth Smith","Rockies","147","533","15","67","59","10","8.6 %","17.4 %",".200",".320",".284",".347",".483",".355","110","0.9","6.8","-10.9","1.3","7331"
"1990","Paul O'Neill","Reds","145","564","16","59","78","13","9.4 %","18.3 %",".151",".308",".270",".339",".421",".334","103","-1.9","0.1","-7.0","1.3","1009818"
"2012","David DeJesus","Cubs","148","582","9","76","50","7","10.5 %","15.3 %",".140",".301",".263",".350",".403",".332","105","-1.2","2.1","-8.0","1.3","1825"
"2006","Magglio Ordonez","Tigers","155","646","24","82","104","1","7.0 %","13.5 %",".179",".315",".298",".350",".477",".355","113","-4.4","6.1","-14.6","1.3","248"
"2008","Jermaine Dye","White Sox","154","645","34","96","96","3","6.8 %","16.1 %",".249",".302",".292",".344",".541",".377","127","-3.5","17.9","-26.6","1.3","911"
"1999","Darren Lewis","Red Sox","135","538","2","63","40","16","8.4 %","9.7 %",".068",".264",".240",".311",".309",".285","60","-1.3","-29.9","23.1","1.3","286"
"2004","Michael Tucker","Giants","140","547","13","77","62","5","12.8 %","19.4 %",".155",".303",".256",".353",".412",".335","101","1.1","1.7","-7.0","1.3","635"
"2008","Kosuke Fukudome","Cubs","150","590","10","79","58","12","13.7 %","17.6 %",".122",".304",".257",".359",".379",".328","91","1.6","-5.4","-1.1","1.3","3263"
"2004","Richard Hidalgo","- - -","144","579","25","67","82","4","7.6 %","22.3 %",".205",".267",".239",".301",".444",".315","87","-3.2","-12.9","6.5","1.3","561"
"2011","Nelson Cruz","Rangers","124","513","29","64","87","9","6.4 %","22.6 %",".246",".288",".263",".312",".509",".353","116","-2.0","7.7","-12.2","1.3","2434"
"2001","Ben Grieve","Devil Rays","154","639","11","72","72","7","13.6 %","24.9 %",".124",".353",".264",".372",".387",".340","107","0.9","6.6","-15.7","1.3","1209"
"2006","Geoff Jenkins","Brewers","147","555","17","62","70","4","10.1 %","23.2 %",".163",".333",".271",".357",".434",".342","103","0.3","2.1","-7.8","1.3","690"
"1998","Tony Gwynn","Padres","127","505","16","65","69","3","6.9 %","3.6 %",".180",".303",".321",".364",".501",".370","130","0.2","19.1","-22.0","1.2","1005166"
"1997","Butch Huskey","Mets","142","505","24","61","81","8","5.0 %","16.6 %",".217",".299",".287",".319",".503",".348","111","-0.5","6.6","-10.1","1.2","1006228"
"2005","Juan Encarnacion","Marlins","141","563","16","59","76","6","7.3 %","18.5 %",".160",".332",".287",".349",".447",".346","112","-1.4","7.0","-12.9","1.2","320"
"1994","Orlando Merced","Pirates","108","432","9","48","51","4","9.7 %","13.4 %",".140",".299",".272",".343",".412",".331","95","0.4","-2.3","-0.3","1.2","1393"
"2005","Emil Brown","Royals","150","609","17","75","86","10","7.9 %","17.7 %",".169",".326",".286",".349",".455",".349","111","-0.5","7.6","-16.7","1.2","1197"
"1990","Rob Deer","Brewers","134","511","27","57","69","2","12.5 %","28.8 %",".223",".242",".209",".313",".432",".331","108","-1.0","3.8","-8.8","1.2","1003137"
"2003","Jeromy Burnitz","- - -","126","505","31","63","77","5","6.9 %","22.2 %",".248",".248",".239",".299",".487",".329","101","1.0","1.4","-6.0","1.2","867"
"1992","Mark Whiten","Indians","148","589","9","73","43","16","12.2 %","17.3 %",".106",".300",".254",".347",".360",".322","99","-1.5","-2.0","-5.8","1.1","1013886"
"2001","Tim Salmon","Angels","137","581","17","63","49","9","16.5 %","20.8 %",".156",".268",".227",".365",".383",".335","104","0.5","3.4","-11.9","1.1","32"
"2012","Nelson Cruz","Rangers","159","642","24","86","90","8","7.5 %","21.8 %",".200",".301",".260",".319",".460",".335","105","-3.2","0.8","-11.2","1.1","2434"
"2004","Juan Encarnacion","- - -","135","532","16","63","62","5","7.1 %","16.2 %",".169",".255",".236",".299",".405",".305","84","-0.9","-12.1","5.5","1.1","320"
"1995","Geronimo Berroa","Athletics","141","616","22","87","88","7","10.2 %","15.9 %",".172",".301",".278",".351",".451",".352","111","-0.5","8.0","-17.6","1.1","1000900"
"2004","Craig Wilson","Pirates","155","644","29","97","82","2","7.8 %","26.2 %",".235",".325",".264",".354",".499",".366","119","0.0","16.1","-26.5","1.1","1015"
"2009","Magglio Ordonez","Tigers","131","518","9","54","50","3","9.8 %","12.5 %",".118",".344",".310",".376",".428",".356","113","-1.5","6.6","-13.4","1.1","248"
"2004","Bobby Higginson","Tigers","131","531","12","63","64","5","13.2 %","15.8 %",".143",".275",".246",".353",".388",".328","99","-0.5","-1.2","-6.0","1.1","469"
"2013","Ichiro Suzuki","Yankees","150","555","7","57","35","20","4.7 %","11.4 %",".081",".285",".262",".297",".342",".281","71","4.3","-14.0","5.5","1.1","1101"
"2001","John Vander Wal","- - -","146","527","14","58","70","8","12.9 %","23.1 %",".173",".338",".270",".364",".442",".346","108","-1.0","4.6","-11.1","1.0","853"
"2008","Corey Hart","Brewers","157","657","20","76","91","23","4.1 %","16.6 %",".191",".293",".268",".300",".459",".325","95","4.3","0.0","-11.2","1.0","1945"
"1996","Bobby Bonilla","Orioles","159","693","28","107","116","1","10.8 %","12.3 %",".203",".287",".287",".363",".491",".364","112","-1.3","10.1","-24.7","1.0","1001168"
"1991","Rob Deer","Tigers","134","539","25","64","64","1","16.5 %","32.5 %",".208",".220",".179",".314",".386",".320","96","-1.0","-3.5","-4.1","1.0","1003137"
"2006","Aubrey Huff","- - -","131","517","21","57","66","0","9.7 %","12.4 %",".203",".267",".267",".344",".469",".346","107","-0.4","4.5","-12.0","1.0","1213"
"2007","Brian Giles","Padres","121","552","13","72","51","4","11.6 %","11.1 %",".145",".288",".271",".361",".416",".343","112","1.0","9.3","-17.6","1.0","990"
"2002","Ben Grieve","Devil Rays","136","561","19","62","64","8","12.3 %","21.6 %",".180",".297",".251",".353",".432",".344","110","-3.4","3.8","-13.5","1.0","1209"
"1994","Felix Jose","Royals","99","403","11","56","55","10","8.7 %","18.6 %",".172",".355",".303",".362",".475",".361","112","-3.3","3.0","-7.5","0.9","1610"
"2004","Rob Mackowiak","Pirates","155","555","17","65","75","13","9.0 %","20.5 %",".173",".283",".246",".319",".420",".320","89","-0.5","-8.4","-1.3","0.9","995"
"2000","Albert Belle","Orioles","141","622","23","71","103","0","8.4 %","10.9 %",".193",".282",".281",".342",".474",".346","104","-2.2","0.8","-13.3","0.9","1000802"
"1996","Dante Bichette","Rockies","159","694","31","114","141","31","6.5 %","15.1 %",".218",".329",".313",".359",".531",".379","108","0.6","7.3","-18.8","0.9","1000946"
"2005","Alex Rios","Blue Jays","146","519","10","71","59","14","5.4 %","19.5 %",".135",".309",".262",".306",".397",".306","82","1.1","-10.1","1.1","0.9","2090"
"2005","Jason Lane","Astros","145","561","26","65","78","6","5.7 %","18.7 %",".232",".286",".267",".316",".499",".347","109","-4.5","2.2","-11.6","0.9","1397"
"1993","Rob Deer","- - -","128","532","21","66","55","5","10.9 %","31.8 %",".176",".276",".210",".303",".386",".310","84","0.3","-10.4","2.1","0.9","1003137"
"1991","Dave Winfield","Angels","150","633","28","75","86","7","8.8 %","17.2 %",".210",".277",".262",".326",".472",".352","118","0.6","13.7","-26.7","0.8","1014127"
"2006","Jeff Francoeur","Braves","162","686","29","83","103","1","3.4 %","19.2 %",".189",".284",".260",".293",".449",".313","84","0.2","-14.2","-0.4","0.8","4792"
"2006","Jay Payton","Athletics","142","588","10","78","59","8","3.7 %","8.8 %",".122",".310",".296",".325",".418",".321","93","1.8","-3.8","-8.0","0.8","890"
"1999","Mark Kotsay","Marlins","148","535","8","57","50","7","5.4 %","9.3 %",".131",".283",".271",".306",".402",".304","76","-1.3","-18.5","8.2","0.8","1042"
"1999","Matt Stairs","Athletics","146","623","38","94","102","2","14.3 %","19.9 %",".275",".268",".258",".366",".533",".383","127","-2.8","19.7","-31.8","0.8","1384"
"2000","Dave Martinez","- - -","132","513","5","60","47","8","9.7 %","14.2 %",".096",".314",".274",".346",".370",".320","82","-1.5","-14.3","3.5","0.8","1008160"
"1997","Geronimo Berroa","- - -","156","648","26","88","90","4","11.7 %","18.5 %",".184",".315",".283",".369",".467",".366","120","-0.9","15.8","-30.4","0.8","1000900"
"2004","Reed Johnson","Blue Jays","141","582","10","68","61","6","4.8 %","16.8 %",".110",".313",".270",".320",".380",".308","79","2.5","-12.8","0.4","0.7","1702"
"1993","Mark Whiten","Cardinals","152","626","25","81","99","15","9.3 %","17.6 %",".171",".271",".253",".323",".423",".327","99","-0.2","-1.2","-13.7","0.7","1013886"
"2002","Michael Tucker","Royals","144","543","12","65","56","23","10.3 %","19.3 %",".158",".294",".248",".330",".406",".325","90","1.2","-5.1","-6.3","0.7","635"
"2002","Jeromy Burnitz","Mets","154","550","19","65","54","10","10.5 %","24.5 %",".150",".257",".215",".311",".365",".300","83","1.7","-10.2","-0.4","0.7","867"
"1994","Danny Tartabull","Yankees","104","470","19","68","67","1","14.0 %","23.6 %",".208",".304",".256",".360",".464",".359","113","-0.2","8.0","-16.6","0.7","1012829"
"1991","Dale Murphy","Phillies","153","599","18","66","81","1","8.0 %","15.5 %",".164",".270",".252",".309",".415",".322","102","0.2","1.3","-14.4","0.7","1009355"
"1997","Matt Lawton","Twins","142","548","14","74","60","7","13.9 %","14.8 %",".167",".273",".248",".366",".415",".350","106","-0.3","3.6","-15.8","0.7","390"
"2004","Jody Gerut","Indians","134","548","11","72","51","13","9.9 %","10.8 %",".154",".266",".252",".334",".405",".323","95","1.7","-1.9","-9.9","0.7","1696"
"2003","Jay Gibbons","Orioles","160","682","23","80","100","0","7.2 %","13.0 %",".179",".290",".277",".330",".456",".334","105","-3.7","0.5","-17.3","0.7","141"
"2006","Juan Encarnacion","Cardinals","153","598","19","74","79","6","5.0 %","14.4 %",".165",".297",".278",".317",".443",".322","93","1.4","-4.4","-9.0","0.7","320"
"1990","Jim Eisenreich","Royals","142","545","5","61","51","12","7.7 %","9.4 %",".117",".302",".280",".335",".397",".329","105","-3.3","-0.1","-11.0","0.7","1003719"
"1999","Tony Womack","Diamondbacks","144","684","4","111","41","72","7.6 %","9.9 %",".093",".302",".277",".332",".370",".314","77","8.5","-13.0","-2.8","0.6","78"
"1998","Garret Anderson","Angels","156","658","15","62","79","8","4.4 %","12.2 %",".161",".317",".294",".325",".455",".334","97","0.3","-2.1","-14.0","0.6","2"
"1995","Tony Tarasco","Expos","126","495","14","64","40","24","10.3 %","15.8 %",".155",".274",".249",".329",".404",".318","88","3.4","-4.3","-6.2","0.6","1486"
"2001","Paul O'Neill","Yankees","137","563","21","77","70","22","8.5 %","10.5 %",".192",".266",".267",".330",".459",".337","107","3.1","8.2","-21.3","0.6","1009818"
"2010","Jose Guillen","- - -","148","577","19","55","77","1","5.5 %","19.6 %",".158",".291",".258",".314",".416",".322","98","-4.0","-5.2","-8.3","0.6","57"
"2001","Alex Ochoa","- - -","148","593","8","73","52","17","7.6 %","12.8 %",".127",".307",".276",".334",".403",".323","84","-2.3","-14.8","1.0","0.6","700"
"2009","Jack Cust","Athletics","149","612","25","88","70","4","15.2 %","30.2 %",".177",".319",".240",".356",".417",".342","108","-0.7","5.5","-20.8","0.6","1564"
"2010","Brennan Boesch","Tigers","133","512","14","49","67","7","7.8 %","19.3 %",".159",".297",".256",".320",".416",".322","96","-0.2","-2.4","-10.1","0.5","914"
"2005","Jacque Jones","Twins","142","585","23","74","73","13","8.7 %","20.5 %",".189",".279",".249",".319",".438",".321","96","1.1","-2.1","-13.6","0.4","735"
"1995","Bobby Higginson","Tigers","131","486","14","61","43","6","12.8 %","22.0 %",".168",".264",".224",".329",".393",".321","87","-0.7","-8.9","-3.4","0.4","469"
"1990","Sammy Sosa","White Sox","153","579","15","72","70","32","5.7 %","25.9 %",".171",".292",".233",".282",".404",".303","87","-0.1","-8.6","-5.5","0.4","302"
"1994","Joe Carter","Blue Jays","111","483","27","70","103","11","6.8 %","13.3 %",".253",".255",".271",".317",".524",".349","105","2.2","5.6","-18.0","0.4","1002018"
"1992","Jay Buhner","Mariners","152","629","25","69","79","0","11.3 %","23.2 %",".179",".282",".243",".333",".422",".342","112","-2.5","6.0","-23.8","0.3","1001638"
"2003","Bobby Kielty","- - -","137","509","13","71","57","8","13.9 %","18.1 %",".157",".279",".244",".358",".400",".334","100","0.5","0.8","-15.0","0.3","736"
"2010","Michael Cuddyer","Twins","157","675","14","93","81","7","8.6 %","13.8 %",".146",".298",".271",".336",".417",".330","104","3.5","6.3","-25.8","0.3","1534"
"2002","Jermaine Dye","Athletics","131","555","24","74","86","2","9.4 %","19.5 %",".207",".274",".252",".333",".459",".343","111","-1.5","6.0","-21.9","0.3","911"
"1993","Kirby Puckett","Twins","156","682","22","89","89","8","6.9 %","13.6 %",".178",".316",".296",".349",".474",".360","117","-0.7","13.6","-32.6","0.3","1010557"
"2010","Jeff Francoeur","- - -","139","503","13","52","65","8","6.0 %","16.1 %",".134",".270",".249",".300",".383",".295","80","0.4","-11.4","-2.1","0.3","4792"
"1998","Magglio Ordonez","White Sox","145","578","14","70","65","9","4.8 %","9.2 %",".133",".290",".282",".326",".415",".326","94","-1.2","-6.0","-11.3","0.3","248"
"2006","Xavier Nady","- - -","130","512","17","57","63","3","5.9 %","16.6 %",".173",".311",".280",".337",".453",".338","102","-0.7","0.7","-15.6","0.2","1658"
"1990","Dave Winfield","- - -","132","537","21","70","78","0","9.7 %","15.1 %",".185",".279",".267",".338",".453",".351","121","-0.6","12.4","-28.2","0.2","1014127"
"2004","Danny Bautista","Diamondbacks","141","582","11","64","65","6","6.0 %","11.3 %",".115",".308",".286",".332",".401",".321","85","4.4","-7.1","-10.9","0.1","47"
"2011","Ichiro Suzuki","Mariners","161","721","5","80","47","40","5.4 %","9.6 %",".064",".295",".272",".310",".335",".281","79","8.4","-9.6","-12.3","0.1","1101"
"1996","Danny Tartabull","White Sox","132","541","27","58","101","1","11.8 %","23.7 %",".233",".289",".254",".340",".487",".354","108","-0.8","5.0","-23.2","0.1","1012829"
"2004","Jacque Jones","Twins","151","608","24","69","80","13","6.6 %","19.2 %",".173",".282",".254",".315",".427",".322","91","-2.3","-9.0","-10.8","0.1","735"
"2013","Ryan Doumit","Twins","135","538","14","49","55","1","8.9 %","18.4 %",".148",".282",".247",".314",".396",".311","95","-0.7","-4.1","-12.9","0.1","2113"
"2010","Garrett Jones","Pirates","158","654","21","64","86","7","8.1 %","18.8 %",".167",".274",".247",".306",".414",".315","95","-0.9","-5.1","-14.7","0.1","2714"
