"Season","Name","Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR","playerid"
"1995","Quilvio Veras","Marlins","124","538","5","86","32","56","14.9 %","12.6 %",".111",".298",".261",".384",".373",".349","110","1.9","8.7","4.3","3.1","1013404"
"1990","Roberto Alomar","Padres","147","646","6","80","60","24","7.4 %","11.1 %",".094",".316",".287",".340",".381",".326","100","1.8","1.9","4.9","3.0","860"
"1992","Robby Thompson","Giants","128","505","14","54","49","5","8.5 %","14.9 %",".156",".282",".260",".333",".415",".340","118","-2.6","7.4","5.4","3.0","1013023"
"2008","Mark Ellis","Athletics","117","507","12","55","41","14","10.5 %","12.8 %",".140",".248",".233",".321",".373",".310","89","4.0","-3.0","16.4","3.0","1443"
"2009","Placido Polanco","Tigers","153","676","10","82","72","7","5.3 %","6.8 %",".112",".293",".285",".331",".396",".321","89","2.7","-6.6","14.0","3.0","1176"
"2007","Rickie Weeks","Brewers","118","506","16","87","36","25","15.4 %","22.9 %",".198",".287",".235",".374",".433",".357","113","6.6","15.2","-0.7","3.0","1849"
"1991","Jody Reed","Red Sox","153","696","5","87","60","6","8.6 %","7.6 %",".099",".302",".283",".349",".382",".332","100","-0.8","-0.9","7.9","3.0","1010771"
"2005","Mark Grudzielanek","Cardinals","137","563","8","64","59","8","4.6 %","14.4 %",".114",".333",".294",".334",".407",".324","96","3.9","1.1","10.9","3.0","653"
"2009","Brandon Phillips","Reds","153","644","20","78","98","25","6.8 %","11.6 %",".171",".284",".276",".329",".447",".336","100","3.0","3.1","6.2","3.0","791"
"2012","Jason Kipnis","Indians","152","672","14","86","76","31","10.0 %","16.2 %",".122",".291",".257",".335",".379",".315","100","2.6","2.7","4.0","3.0","9776"
"2012","Ian Kinsler","Rangers","157","731","19","105","72","21","8.2 %","12.3 %",".166",".270",".256",".326",".423",".327","99","4.6","4.1","0.5","3.0","6195"
"1998","Quilvio Veras","Padres","138","612","6","79","45","24","13.7 %","12.7 %",".089",".302",".267",".373",".356",".334","106","0.9","5.4","5.6","3.0","1013404"
"2013","Daniel Murphy","Mets","161","697","13","92","78","23","4.6 %","13.6 %",".129",".315",".286",".319",".415",".320","106","6.4","11.1","-4.4","3.0","4316"
"2001","Fernando Vina","Cardinals","154","690","9","95","56","17","4.6 %","5.1 %",".116",".309",".303",".357",".418",".339","104","0.3","4.2","3.2","2.9","1189"
"2007","Orlando Hudson","Diamondbacks","139","601","10","69","63","10","11.6 %","14.5 %",".147",".333",".294",".376",".441",".359","108","4.0","10.5","-0.2","2.9","1307"
"1995","Delino DeShields","Dodgers","127","493","8","66","37","39","12.8 %","16.8 %",".113",".301",".256",".353",".369",".327","102","1.6","2.7","10.3","2.9","275"
"2008","Brandon Phillips","Reds","141","609","21","80","78","23","6.4 %","15.3 %",".181",".277",".261",".312",".442",".324","90","2.5","-4.9","14.3","2.9","791"
"2009","Orlando Hudson","Dodgers","149","631","9","74","62","8","9.8 %","15.7 %",".134",".328",".283",".357",".417",".341","109","2.9","9.6","-0.7","2.9","1307"
"2003","Brian Roberts","Orioles","112","512","5","65","41","23","9.0 %","11.3 %",".098",".299",".270",".337",".367",".314","91","6.0","0.5","11.2","2.9","166"
"2008","Marco Scutaro","Blue Jays","145","592","7","76","60","7","9.6 %","11.0 %",".089",".290",".267",".341",".356",".315","89","-1.1","-9.0","17.9","2.9","1555"
"2004","Tony Womack","Cardinals","145","606","5","90","38","26","5.9 %","9.9 %",".078",".334",".307",".349",".385",".324","94","9.1","4.7","4.4","2.9","78"
"2006","Jamey Carroll","Rockies","136","534","5","84","36","10","10.5 %","12.4 %",".104",".339",".300",".377",".404",".347","97","0.4","-1.8","13.3","2.9","1591"
"2012","Omar Infante","- - -","149","588","12","69","53","17","3.6 %","11.1 %",".144",".291",".274",".300",".419",".310","91","3.2","-2.8","11.2","2.9","1609"
"2003","Adam Kennedy","Angels","143","510","13","71","49","22","8.8 %","14.3 %",".129",".293",".269",".344",".399",".327","99","0.3","-0.5","11.7","2.8","19"
"2009","Martin Prado","Braves","128","503","11","64","49","1","7.2 %","11.7 %",".158",".331",".307",".358",".464",".358","119","-0.7","10.9","1.4","2.8","3312"
"2001","Craig Biggio","Astros","155","717","20","118","70","7","9.2 %","13.9 %",".164",".318",".292",".382",".455",".365","116","-0.4","14.6","-8.8","2.8","549"
"1999","Homer Bush","Blue Jays","128","523","5","69","55","32","4.0 %","15.7 %",".101",".374",".320",".353",".421",".343","97","2.8","0.9","10.3","2.8","1425"
"2007","Jeff Kent","Dodgers","136","562","20","78","79","1","10.1 %","10.9 %",".198",".308",".302",".375",".500",".377","127","-2.1","17.9","-7.5","2.8","1119"
"2007","Freddy Sanchez","Pirates","147","653","11","77","81","0","4.9 %","11.6 %",".138",".328",".304",".343",".442",".341","102","-0.4","1.7","5.6","2.8","1624"
"2003","Michael Young","Rangers","160","713","14","106","72","13","5.0 %","14.4 %",".140",".342",".306",".339",".446",".339","100","5.7","5.7","-1.8","2.8","1286"
"2005","Craig Counsell","Diamondbacks","150","670","9","85","42","26","11.6 %","10.3 %",".119",".276",".256",".350",".375",".324","89","6.0","-3.3","9.6","2.8","52"
"1996","Eric Young","Rockies","141","643","8","113","74","53","7.3 %","4.8 %",".097",".330",".324",".393",".421",".365","99","1.8","0.7","8.6","2.8","716"
"1990","Jody Reed","Red Sox","155","691","5","70","51","4","10.9 %","9.4 %",".100",".316",".289",".371",".390",".346","112","-1.1","8.1","-3.6","2.8","1010771"
"2008","Placido Polanco","Tigers","141","629","8","90","58","7","5.6 %","6.8 %",".110",".319",".307",".350",".417",".338","103","1.7","4.3","2.4","2.8","1176"
"1997","Eric Young","- - -","155","718","8","106","61","45","9.9 %","7.5 %",".117",".293",".280",".359",".397",".339","86","3.0","-9.7","14.8","2.8","716"
"1995","Jeff Kent","Mets","125","514","20","65","65","3","5.6 %","17.3 %",".186",".302",".278",".327",".464",".343","108","-0.8","4.5","6.4","2.8","1119"
"1999","Jose Offerman","Red Sox","149","693","8","107","69","18","13.9 %","11.4 %",".142",".324",".294",".391",".435",".366","113","-1.8","10.0","-4.8","2.8","205"
"2013","Brian Dozier","Twins","147","623","18","72","66","14","8.2 %","19.3 %",".170",".278",".244",".312",".414",".319","100","3.5","3.7","1.3","2.8","9810"
"2013","Marco Scutaro","Giants","127","547","2","57","31","2","8.2 %","6.2 %",".072",".314",".297",".357",".369",".325","112","1.2","8.4","0.6","2.7","1555"
"1990","Gregg Jefferies","Mets","153","659","15","96","68","11","7.0 %","6.1 %",".151",".282",".283",".337",".434",".345","116","1.1","13.8","-11.3","2.7","1006379"
"1994","Jeff Kent","Mets","107","452","14","53","68","1","5.1 %","18.6 %",".183",".334",".292",".341",".475",".352","114","-1.6","6.6","6.3","2.7","1119"
"2013","Neil Walker","Pirates","133","551","16","62","53","1","9.1 %","15.4 %",".167",".274",".251",".339",".418",".333","114","-0.3","8.3","0.6","2.7","7539"
"2013","Howie Kendrick","Angels","122","513","13","55","54","6","4.5 %","17.3 %",".142",".340",".297",".335",".439",".336","117","-5.4","4.3","3.9","2.7","4229"
"1998","Chuck Knoblauch","Yankees","150","706","17","117","64","31","10.8 %","9.9 %",".139",".273",".265",".361",".405",".343","105","1.0","5.8","-2.3","2.7","609"
"2008","Akinori Iwamura","Rays","152","707","6","91","48","8","9.9 %","18.5 %",".105",".337",".274",".349",".380",".326","99","-0.5","-1.6","4.9","2.7","7781"
"2000","Ray Durham","White Sox","151","709","17","121","75","25","10.6 %","14.8 %",".169",".310",".280",".361",".450",".355","105","-0.9","3.7","0.2","2.7","230"
"1991","Carlos Baerga","Indians","158","654","11","80","69","3","7.3 %","11.3 %",".110",".313",".288",".346",".398",".335","107","-0.2","5.0","-0.4","2.7","175"
"2007","Luis Castillo","- - -","135","615","1","91","38","19","8.6 %","7.3 %",".058",".325",".301",".362",".359",".326","96","6.3","3.3","3.2","2.7","513"
"1993","Chuck Knoblauch","Twins","153","685","2","82","41","29","9.5 %","6.4 %",".068",".294",".277",".354",".346",".322","92","1.4","-5.2","9.8","2.6","609"
"2007","Brendan Harris","Devil Rays","137","576","12","72","59","4","7.3 %","16.7 %",".148",".331",".286",".343",".434",".341","107","3.7","8.4","-1.5","2.6","2178"
"2000","Damian Jackson","Padres","138","541","6","68","37","28","11.5 %","20.0 %",".121",".318",".255",".345",".377",".324","93","2.9","-2.4","11.7","2.6","471"
"2001","Marlon Anderson","Phillies","147","574","11","69","61","8","6.1 %","12.9 %",".128",".321",".293",".337",".421",".326","96","-0.6","-3.4","11.1","2.6","947"
"2012","Neil Walker","Pirates","129","530","14","62","69","7","8.9 %","19.6 %",".146",".326",".280",".342",".426",".334","111","0.3","7.6","0.5","2.6","7539"
"2006","Mark Grudzielanek","Royals","134","586","7","85","52","3","4.8 %","11.8 %",".111",".327",".297",".331",".409",".319","89","1.3","-6.8","13.6","2.6","653"
"2007","Mark DeRosa","Cubs","149","574","10","64","72","1","10.1 %","16.2 %",".127",".340",".293",".371",".420",".351","105","-0.1","3.3","4.3","2.6","1392"
"2005","Craig Biggio","Astros","155","651","26","94","69","11","5.7 %","13.8 %",".203",".273",".264",".325",".468",".342","106","4.9","10.0","-5.3","2.6","549"
"2011","Neil Walker","Pirates","159","662","12","76","83","9","8.2 %","16.9 %",".134",".315",".273",".334",".408",".324","106","2.1","6.3","-2.7","2.6","7539"
"2006","Aaron Hill","Blue Jays","155","606","6","70","50","5","6.9 %","10.9 %",".095",".319",".291",".349",".386",".323","90","4.2","-3.5","9.1","2.5","6104"
"2013","Brandon Phillips","Reds","151","666","18","80","103","5","5.9 %","14.7 %",".135",".281",".261",".310",".396",".307","91","-0.5","-7.3","10.9","2.5","791"
"1999","Ronnie Belliard","Brewers","124","531","8","60","58","4","12.1 %","11.1 %",".133",".322",".295",".379",".429",".360","109","-1.5","4.8","4.4","2.5","677"
"2007","Ian Kinsler","Rangers","130","566","20","96","61","23","11.0 %","14.7 %",".178",".279",".263",".355",".441",".350","108","7.2","12.9","-6.7","2.5","6195"
"2006","Robinson Cano","Yankees","122","508","15","62","78","5","3.5 %","10.6 %",".183",".359",".342",".365",".525",".377","128","-2.5","15.7","-7.1","2.5","3269"
"1998","Tony Fernandez","Blue Jays","138","551","9","71","72","13","8.2 %","9.6 %",".138",".342",".321",".387",".459",".370","120","-0.9","13.5","-6.7","2.5","1004002"
"1995","Mickey Morandini","Phillies","127","550","6","65","49","9","7.6 %","14.5 %",".134",".328",".283",".350",".417",".340","103","-1.0","1.4","5.4","2.5","1009151"
"2000","Delino DeShields","Orioles","151","643","10","84","86","37","10.7 %","12.8 %",".148",".326",".296",".369",".444",".356","110","2.9","11.6","-7.4","2.5","275"
"2001","Jose Vidro","Expos","124","531","15","82","59","4","5.8 %","9.2 %",".167",".330",".319",".371",".486",".369","118","0.3","12.6","-4.4","2.5","802"
"2013","Jedd Gyorko","Padres","125","525","23","62","63","1","6.3 %","23.4 %",".195",".287",".249",".301",".444",".325","110","0.8","6.5","0.5","2.4","10816"
"1998","Miguel Cairo","Devil Rays","150","558","5","49","46","19","4.3 %","7.9 %",".099",".284",".268",".307",".367",".299","74","0.3","-18.3","23.5","2.4","1412"
"2009","Dan Uggla","Marlins","158","668","31","84","90","2","13.8 %","22.5 %",".216",".274",".243",".354",".459",".355","114","-0.9","10.4","-7.6","2.4","3442"
"2013","Ian Kinsler","Rangers","136","614","13","85","72","15","8.3 %","9.6 %",".136",".288",".277",".344",".413",".334","104","-0.5","2.5","-0.3","2.4","6195"
"2006","Tony Graffanino","- - -","129","511","7","68","59","5","8.8 %","13.3 %",".132",".309",".274",".345",".406",".330","96","1.3","-1.4","9.0","2.4","235"
"1993","Brent Gates","Athletics","139","609","7","64","69","7","9.2 %","12.3 %",".101",".321",".290",".357",".391",".335","108","0.3","6.6","-2.3","2.4","1004570"
"1997","Damion Easley","Tigers","151","620","22","97","72","28","11.0 %","16.5 %",".207",".287",".264",".362",".471",".364","116","0.0","13.0","-10.4","2.4","464"
"1990","Jerry Browne","Indians","140","610","6","92","50","12","11.8 %","7.5 %",".105",".278",".267",".353",".372",".330","104","-0.6","2.5","0.6","2.3","1001525"
"2006","Josh Barfield","Padres","150","578","13","72","58","21","5.2 %","14.0 %",".143",".307",".280",".318",".423",".315","93","6.0","0.8","3.7","2.3","3622"
"2012","Darwin Barney","Cubs","156","588","7","73","44","6","5.6 %","9.9 %",".100",".273",".254",".299",".354",".287","75","4.3","-13.4","17.0","2.3","2430"
"2004","Brian Roberts","Orioles","159","736","4","107","53","29","9.6 %","12.9 %",".103",".312",".273",".344",".376",".320","92","1.7","-6.0","4.4","2.3","166"
"2008","Kelly Johnson","Braves","150","614","12","86","69","11","8.5 %","18.4 %",".159",".340",".287",".349",".446",".347","110","0.2","7.8","-5.0","2.3","2234"
"2003","Mark Grudzielanek","Cubs","121","531","3","73","38","6","5.6 %","12.1 %",".102",".356",".314",".366",".416",".346","108","-1.4","3.9","2.0","2.3","653"
"2007","Ronnie Belliard","Nationals","147","557","11","57","58","3","6.1 %","12.9 %",".137",".316",".290",".332",".427",".331","99","2.2","1.5","3.3","2.3","677"
"1993","Mark Lemke","Braves","151","569","7","52","49","1","11.4 %","8.8 %",".089",".265",".252",".335",".341",".301","78","-0.5","-16.3","18.8","2.3","1007516"
"2007","Dan Uggla","Marlins","159","728","31","113","88","2","9.3 %","22.9 %",".234",".279",".245",".326",".479",".346","106","2.4","7.6","-8.6","2.2","3442"
"2008","Rickie Weeks","Brewers","129","560","14","89","46","19","11.8 %","20.5 %",".164",".277",".234",".342",".398",".331","99","5.9","5.2","-1.3","2.2","1849"
"2004","Placido Polanco","Phillies","126","555","17","74","55","7","4.9 %","7.0 %",".143",".294",".298",".345",".441",".342","102","-1.3","-0.2","4.3","2.2","1176"
"1995","Roberto Alomar","Blue Jays","130","577","13","71","66","30","8.1 %","7.8 %",".149",".305",".300",".354",".449",".351","107","4.5","9.9","-6.5","2.2","860"
"2005","Alfonso Soriano","Rangers","156","682","36","102","104","30","4.8 %","18.3 %",".243",".281",".268",".309",".512",".347","108","5.5","12.4","-13.6","2.2","847"
"1991","Juan Samuel","Dodgers","153","659","12","74","58","23","7.4 %","20.2 %",".118",".330",".271",".328",".389",".322","106","1.4","5.8","-6.2","2.2","1011400"
"2003","D'Angelo Jimenez","- - -","146","639","14","69","57","11","10.3 %","13.9 %",".143",".301",".273",".349",".415",".336","100","0.5","0.9","0.1","2.2","1038"
"2009","Jose Lopez","Mariners","153","653","25","69","96","3","3.7 %","10.6 %",".191",".270",".272",".303",".463",".327","99","-2.1","-3.3","3.1","2.2","3114"
"2002","Todd Walker","Reds","155","675","11","79","64","8","7.4 %","12.0 %",".132",".329",".299",".353",".431",".341","104","-2.9","0.5","-0.2","2.2","359"
"1995","Bret Boone","Reds","138","571","15","63","68","5","7.2 %","14.7 %",".162",".291",".267",".326",".429",".333","98","0.4","-0.7","3.7","2.2","1067"
"2002","Luis Castillo","Marlins","146","668","2","86","39","48","8.2 %","11.4 %",".056",".346",".305",".364",".361",".325","99","4.1","3.5","-3.1","2.2","513"
"1994","Carlos Baerga","Indians","103","469","19","81","80","8","2.1 %","9.6 %",".210",".311",".314",".333",".525",".364","114","0.7","9.7","-2.9","2.2","175"
"2008","Jose Lopez","Mariners","159","687","17","80","89","6","3.9 %","9.8 %",".146",".306",".297",".322",".443",".329","102","-1.3","0.4","-1.9","2.2","3114"
"2011","Dan Uggla","Braves","161","672","36","88","82","1","9.2 %","23.2 %",".220",".253",".233",".311",".453",".334","111","1.0","9.2","-9.6","2.2","3442"
"2011","Omar Infante","Marlins","148","640","7","55","49","4","5.3 %","10.5 %",".105",".298",".276",".315",".382",".306","89","0.3","-8.0","8.2","2.1","1609"
"2010","Omar Infante","Braves","134","506","8","65","47","7","5.7 %","12.3 %",".096",".355",".321",".359",".416",".343","111","-1.9","4.8","-0.2","2.1","1609"
"2000","Randy Velarde","Athletics","122","546","12","82","41","9","9.9 %","17.4 %",".122",".325",".278",".354",".400",".337","97","0.5","-1.7","4.8","2.1","942"
"2006","Luis Castillo","Twins","142","652","3","84","49","25","8.6 %","8.9 %",".074",".324",".296",".358",".370",".325","95","0.2","-3.9","3.4","2.1","513"
"2002","Craig Biggio","Astros","145","655","15","96","58","16","7.6 %","16.9 %",".151",".289",".253",".330",".404",".324","91","4.5","-2.6","2.7","2.1","549"
"2000","Pokey Reese","Reds","135","577","12","76","46","29","7.8 %","14.9 %",".131",".282",".255",".319",".386",".309","74","4.5","-16.1","17.9","2.1","1004"
"1996","Mike Lansing","Expos","159","705","11","99","53","23","6.2 %","12.1 %",".120",".315",".285",".341",".406",".332","100","0.8","0.5","-0.1","2.1","1007334"
"1993","Doug Strange","Rangers","145","542","7","58","60","6","7.9 %","12.7 %",".103",".284",".256",".318",".360",".305","84","-0.3","-10.9","14.6","2.1","1012596"
"1998","Eric Young","Dodgers","117","513","8","78","43","42","8.8 %","6.2 %",".111",".292",".285",".355",".396",".337","108","2.8","8.0","-2.8","2.1","716"
"1994","Lou Whitaker","Tigers","92","372","12","67","43","2","11.0 %","12.6 %",".189",".317",".301",".377",".491",".373","121","0.4","10.6","-1.7","2.1","1013846"
"1991","Chuck Knoblauch","Twins","151","636","1","78","50","25","9.3 %","6.3 %",".069",".299",".281",".351",".350",".322","94","3.0","-1.2","0.7","2.1","609"
"2006","Orlando Hudson","Diamondbacks","157","650","15","87","67","9","9.4 %","12.0 %",".168",".308",".287",".354",".454",".348","102","0.4","2.4","-3.0","2.1","1307"
"1990","Delino DeShields","Expos","129","572","4","69","45","42","11.5 %","16.8 %",".104",".349",".289",".375",".393",".350","117","-0.5","10.6","-11.5","2.1","275"
"2003","Marlon Anderson","Devil Rays","145","535","6","59","67","19","7.7 %","11.2 %",".106",".295",".270",".328",".376",".308","85","7.1","-2.7","4.7","2.0","947"
"2009","Alberto Callaspo","Royals","155","634","11","79","73","2","8.2 %","8.0 %",".156",".312",".300",".356",".457",".353","111","-1.5","7.5","-8.9","2.0","3336"
"1996","Ray Durham","White Sox","156","639","10","79","65","30","9.1 %","14.9 %",".131",".312",".275",".350",".406",".334","95","4.0","-0.2","-2.5","2.0","230"
"1994","Roberto Alomar","Blue Jays","107","455","8","78","38","19","11.2 %","9.0 %",".145",".324",".306",".386",".452",".369","118","0.3","11.3","-5.8","2.0","860"
"1995","Carlos Baerga","Indians","135","600","15","87","90","11","5.8 %","5.2 %",".138",".310",".314",".355",".452",".352","107","1.2","6.6","-6.5","2.0","175"
"1994","Mike Gallego","Yankees","89","357","6","39","41","0","10.6 %","12.9 %",".121",".260",".239",".327",".359",".309","81","-0.4","-9.2","17.0","2.0","1004458"
"2012","Jamey Carroll","Twins","138","537","1","65","40","9","9.7 %","12.1 %",".049",".306",".268",".343",".317",".299","87","-2.1","-10.3","11.6","2.0","1591"
"2012","Marco Scutaro","- - -","156","683","7","87","74","9","5.9 %","7.2 %",".098",".319",".306",".348",".405",".329","99","0.3","-0.8","-2.0","2.0","1555"
"2001","Craig Counsell","Diamondbacks","141","535","4","76","38","6","11.4 %","14.2 %",".087",".318",".275",".359",".362",".321","88","-2.3","-11.0","13.2","2.0","52"
"2011","Jamey Carroll","Dodgers","146","510","0","52","17","10","9.2 %","11.4 %",".058",".332",".290",".359",".347",".317","103","2.6","4.1","-1.5","1.9","1591"
"1995","Luis Alicea","Red Sox","132","511","6","64","44","13","12.3 %","11.9 %",".105",".296",".270",".367",".375",".338","96","-1.5","-4.3","6.6","1.9","584"
"2004","Alfonso Soriano","Rangers","145","658","28","77","91","18","5.0 %","18.4 %",".204",".305",".280",".324",".484",".342","98","3.8","2.5","-5.3","1.9","847"
"2011","Darwin Barney","Cubs","143","571","2","66","43","9","3.9 %","11.7 %",".078",".310",".276",".313",".353",".294","79","5.5","-8.4","8.7","1.9","2430"
"1997","Tony Phillips","- - -","141","648","8","96","57","13","15.7 %","18.2 %",".116",".337",".275",".392",".391",".355","112","-1.7","8.5","-11.7","1.9","1010300"
"1998","Andy Fox","Diamondbacks","139","564","9","67","44","14","7.6 %","17.2 %",".120",".327",".277",".355",".396",".338","100","-0.2","-0.4","1.9","1.9","1379"
"1999","Warren Morris","Pirates","147","581","15","65","73","3","10.2 %","15.1 %",".139",".320",".288",".360",".427",".347","100","-2.6","-2.9","3.7","1.9","1424"
"1995","Mike Lansing","Expos","127","502","10","47","62","27","5.6 %","12.9 %",".137",".276",".255",".299",".392",".304","78","3.6","-10.2","11.5","1.8","1007334"
"1999","Luis Castillo","Marlins","128","563","0","76","28","50","11.9 %","15.1 %",".064",".363",".302",".384",".366",".344","102","2.3","3.7","-2.5","1.8","513"
"2000","Ronnie Belliard","Brewers","152","667","8","83","54","7","12.3 %","12.6 %",".126",".292",".263",".354",".389",".331","90","-0.8","-9.5","6.3","1.8","677"
"2010","Howie Kendrick","Angels","158","658","10","67","75","14","4.3 %","14.3 %",".128",".313",".279",".313",".407",".316","98","3.1","1.4","-6.3","1.8","4229"
"1994","Bret Barberie","Marlins","107","406","5","40","31","2","5.7 %","16.0 %",".105",".354",".301",".356",".406",".338","102","0.4","1.5","3.2","1.8","1000524"
"1999","Eric Young","Dodgers","119","534","2","73","41","51","11.8 %","4.9 %",".075",".292",".281",".371",".355",".334","98","0.2","-1.0","2.3","1.8","716"
"2011","Kelly Johnson","- - -","147","613","21","75","58","16","9.8 %","26.6 %",".191",".277",".222",".304",".413",".315","93","-1.0","-6.2","3.6","1.8","2234"
"1996","Randy Velarde","Angels","136","611","14","82","54","7","11.5 %","19.3 %",".142",".343",".285",".372",".426",".357","106","-1.9","3.3","-7.3","1.8","942"
"2004","Omar Infante","Tigers","142","556","16","69","55","13","7.2 %","20.1 %",".185",".308",".264",".317",".449",".327","98","0.2","-1.2","0.0","1.7","1609"
"1995","Mark Lemke","Braves","116","453","5","42","38","2","9.7 %","8.8 %",".103",".269",".253",".325",".356",".305","79","-0.6","-12.6","14.3","1.7","1007516"
"1999","Damion Easley","Tigers","151","627","20","83","65","11","8.1 %","19.8 %",".168",".307",".266",".346",".434",".343","98","0.9","-0.9","-2.8","1.7","464"
"1991","Gregg Jefferies","Mets","136","539","9","59","62","26","8.7 %","7.1 %",".103",".278",".272",".336",".374",".323","104","3.2","5.9","-7.7","1.7","1006379"
"2006","Tadahito Iguchi","White Sox","138","627","18","97","67","11","9.4 %","17.5 %",".141",".322",".281",".352",".422",".340","99","0.9","0.3","-4.5","1.7","8581"
"2003","Mark Ellis","Athletics","154","622","9","78","52","6","7.7 %","15.1 %",".123",".281",".248",".313",".371",".300","80","3.8","-11.8","7.2","1.7","1443"
"1999","Joe McEwing","Cardinals","152","575","9","65","44","7","7.1 %","15.1 %",".123",".313",".275",".333",".398",".318","82","-0.4","-14.1","12.0","1.7","887"
"1998","Mark McLemore","Rangers","126","567","5","79","53","12","15.7 %","11.3 %",".069",".276",".247",".369",".317",".322","85","0.6","-10.3","7.2","1.6","1088"
"2010","Jeff Keppinger","Astros","137","575","6","62","59","4","8.9 %","6.3 %",".105",".298",".288",".351",".393",".332","104","-2.9","0.0","-2.4","1.6","3856"
"1996","Jose Vizcaino","- - -","144","593","1","70","45","15","5.9 %","13.8 %",".066",".346",".297",".341",".363",".317","89","-0.3","-9.3","6.6","1.6","577"
"1994","Bip Roberts","Padres","105","449","2","52","31","21","8.7 %","12.7 %",".077",".367",".320",".383",".397",".350","111","1.1","7.3","-5.4","1.6","1011023"
"1999","Mark McLemore","Rangers","144","664","6","105","45","16","12.5 %","11.9 %",".092",".306",".274",".363",".366",".331","88","-0.4","-10.8","4.3","1.6","1088"
"1999","Quilvio Veras","Padres","132","545","6","95","41","30","11.9 %","16.1 %",".099",".332",".280",".368",".379",".340","102","-1.7","-0.1","-0.6","1.6","1013404"
"2009","Luis Castillo","Mets","142","580","1","77","40","20","11.9 %","10.0 %",".043",".338",".302",".387",".346",".334","104","3.3","6.4","-9.0","1.6","513"
"1997","Joey Cora","Mariners","149","649","11","105","54","6","8.2 %","7.6 %",".141",".308",".300",".359",".441",".351","108","-1.8","5.1","-11.4","1.6","1002607"
"1999","David Bell","Mariners","157","667","21","92","78","7","8.7 %","13.5 %",".164",".282",".268",".331",".432",".334","97","-0.4","-3.0","-3.3","1.6","1108"
"1991","Jim Gantner","Brewers","140","567","2","63","47","4","4.8 %","6.0 %",".078",".298",".283",".320",".361",".304","89","-1.6","-9.1","6.4","1.6","1004483"
"2003","Orlando Hudson","Blue Jays","142","521","9","54","57","5","7.5 %","16.7 %",".127",".310",".268",".328",".395",".318","88","2.2","-5.6","3.6","1.6","1307"
"1993","Eric Young","Rockies","144","565","3","82","42","42","11.2 %","7.3 %",".084",".287",".269",".355",".353",".323","81","0.6","-12.3","8.2","1.6","716"
"1991","Delino DeShields","Expos","151","673","10","83","51","56","14.1 %","22.4 %",".094",".305",".238",".347",".332",".317","100","2.1","2.1","-9.2","1.6","275"
"2009","Skip Schumaker","Cardinals","153","586","4","85","35","2","8.9 %","11.8 %",".090",".341",".303",".364",".393",".338","107","1.7","6.5","-9.9","1.5","3704"
"1994","Bret Boone","Reds","108","424","12","59","68","3","5.7 %","17.5 %",".171",".365",".320",".368",".491",".372","124","-1.2","12.0","-9.8","1.5","1067"
"2012","Jose Altuve","Astros","147","630","7","80","37","33","6.3 %","11.7 %",".109",".321",".290",".340",".399",".325","103","4.1","6.1","-11.3","1.5","5417"
"2006","Brandon Phillips","Reds","149","587","17","65","75","25","6.0 %","15.0 %",".151",".300",".276",".324",".427",".323","89","5.8","-2.9","-1.1","1.5","791"
"2001","Edgardo Alfonzo","Mets","124","519","17","64","49","5","9.8 %","11.9 %",".160",".245",".243",".322",".403",".317","93","1.0","-4.1","2.8","1.5","859"
"2009","Adam Kennedy","Athletics","129","587","11","65","63","20","7.7 %","14.7 %",".121",".326",".289",".348",".410",".335","103","1.5","3.9","-8.7","1.5","19"
"1994","Mike Lansing","Expos","106","435","5","44","35","12","6.9 %","8.5 %",".102",".282",".266",".328",".368",".310","81","-1.1","-11.8","12.4","1.5","1007334"
"1998","Joey Cora","- - -","155","695","6","111","32","15","10.5 %","8.5 %",".095",".296",".276",".357",".370",".330","94","0.4","-5.2","-3.3","1.5","1002607"
"2007","Tadahito Iguchi","- - -","135","533","9","67","43","14","10.7 %","16.5 %",".133",".307",".267",".347",".400",".331","95","3.0","-0.5","-2.2","1.5","8581"
"2006","Jose Lopez","Mariners","151","655","10","78","79","5","4.0 %","12.2 %",".123",".309",".282",".319",".405",".314","89","-0.3","-9.4","2.6","1.5","3114"
"1994","Jody Reed","Brewers","108","465","2","48","37","5","12.3 %","7.3 %",".070",".290",".271",".362",".341",".323","88","-0.7","-7.9","7.3","1.5","1010771"
"1999","Jose Vidro","Expos","140","531","12","67","59","0","5.5 %","9.6 %",".172",".319",".304",".346",".476",".356","105","-1.8","2.0","-3.2","1.5","802"
"1998","Bret Boone","Reds","157","648","24","76","95","6","7.4 %","16.0 %",".192",".285",".266",".324",".458",".338","101","-0.5","0.1","-5.1","1.5","1067"
"2001","Damion Easley","Tigers","154","658","11","77","65","10","7.9 %","13.7 %",".126",".277",".250",".323",".376",".307","88","-0.2","-9.9","2.3","1.5","464"
"1994","Delino DeShields","Dodgers","89","376","2","51","33","27","14.4 %","14.1 %",".072",".293",".250",".357",".322",".316","94","2.3","-0.7","3.1","1.5","275"
"1990","Jose Oquendo","Cardinals","156","553","1","38","37","1","13.4 %","8.3 %",".064",".274",".252",".350",".316",".306","87","-0.5","-8.9","3.9","1.5","1009827"
"2002","Mark Grudzielanek","Dodgers","150","566","9","56","50","4","3.9 %","15.7 %",".093",".308",".271",".301",".364",".290","79","0.0","-15.2","11.6","1.5","653"
