"Season","Name","Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR","playerid"
"2000","Will Clark","- - -","130","507","21","78","70","5","13.6 %","13.6 %",".227",".337",".319",".418",".546",".415","146","0.2","32.1","-9.3","3.8","1002318"
"1991","Wally Joyner","Angels","143","611","21","79","96","2","8.5 %","10.8 %",".187",".309",".301",".360",".488",".375","132","0.4","23.8","-7.5","3.8","1006637"
"1991","Larry Walker","Expos","137","539","16","59","64","14","7.8 %","18.9 %",".168",".335",".290",".349",".458",".360","129","-0.8","17.1","1.7","3.8","455"
"2012","Albert Pujols","Angels","154","670","30","85","105","8","7.8 %","11.3 %",".231",".282",".285",".343",".516",".360","133","-5.8","20.4","-6.5","3.7","1177"
"2005","Paul Konerko","White Sox","158","664","40","98","100","0","12.2 %","16.4 %",".250",".287",".283",".375",".534",".386","136","-3.7","25.8","-11.3","3.7","242"
"2000","Sean Casey","Reds","133","545","20","69","85","1","9.5 %","14.7 %",".202",".339",".315",".385",".517",".387","124","0.3","18.1","2.7","3.7","314"
"2006","Justin Morneau","Twins","157","661","34","97","130","3","8.0 %","14.1 %",".238",".328",".321",".375",".559",".390","138","-4.0","28.3","-12.3","3.7","1737"
"1990","Brook Jacoby","Indians","155","624","14","77","75","1","10.1 %","9.3 %",".134",".305",".293",".365",".427",".355","121","-1.7","13.1","2.9","3.7","1006318"
"1992","Will Clark","Giants","144","601","16","69","73","12","12.1 %","13.6 %",".175",".324",".300",".384",".476",".373","141","-0.4","26.5","-11.4","3.7","1002318"
"1996","John Jaha","Brewers","148","636","34","108","118","3","13.4 %","18.6 %",".243",".327",".300",".398",".543",".406","134","0.0","29.6","-14.7","3.7","1006336"
"2003","Richie Sexson","Brewers","162","718","45","97","124","2","13.6 %","21.0 %",".276",".289",".272",".379",".548",".393","138","-3.6","31.0","-17.5","3.6","709"
"1999","Carlos Delgado","Blue Jays","152","681","44","113","134","1","12.6 %","20.7 %",".298",".284",".272",".377",".571",".399","134","-0.2","30.7","-15.5","3.6","1297"
"2000","John Olerud","Mariners","159","683","14","84","103","0","14.9 %","14.1 %",".154",".316",".285",".392",".439",".364","115","-0.8","13.4","0.4","3.6","1093"
"2001","Fred McGriff","- - -","146","586","31","67","102","1","11.3 %","18.1 %",".238",".332",".306",".386",".544",".389","139","-0.7","28.4","-11.6","3.6","293"
"1999","Fred McGriff","Devil Rays","144","620","32","75","104","1","13.9 %","17.3 %",".242",".335",".310",".405",".552",".407","140","0.2","33.1","-16.3","3.6","293"
"2003","Doug Mientkiewicz","Twins","142","574","11","67","65","4","12.9 %","9.6 %",".150",".316",".300",".393",".450",".369","125","-0.1","17.8","-1.4","3.6","741"
"2010","Paul Konerko","White Sox","149","631","39","89","111","0","11.4 %","17.4 %",".272",".326",".312",".393",".584",".417","158","-4.1","39.1","-26.0","3.6","242"
"1997","Wally Joyner","Padres","135","518","13","59","83","3","9.8 %","9.8 %",".158",".339",".327",".390",".486",".380","134","-1.5","20.9","-1.2","3.6","1006637"
"1991","Fred McGriff","Padres","153","642","31","84","106","4","16.4 %","21.0 %",".216",".314",".278",".396",".494",".385","143","0.4","31.9","-19.2","3.6","293"
"2008","Joey Votto","Reds","151","589","24","69","84","7","10.0 %","17.3 %",".209",".328",".297",".368",".506",".375","124","-1.4","16.4","-0.1","3.5","4314"
"2002","Derrek Lee","Marlins","162","688","27","95","86","19","14.2 %","23.8 %",".224",".330",".270",".378",".494",".375","132","1.4","29.1","-15.9","3.5","525"
"2007","Derrek Lee","Cubs","150","650","22","91","82","6","10.9 %","17.5 %",".196",".364",".317",".400",".513",".394","132","-1.5","25.8","-11.0","3.5","525"
"2004","Sean Casey","Reds","146","633","24","101","99","2","7.3 %","5.7 %",".210",".311",".324",".381",".534",".389","133","-3.9","23.3","-8.5","3.5","314"
"2008","Carlos Pena","Rays","139","607","31","76","102","1","15.8 %","27.3 %",".247",".298",".247",".377",".494",".376","132","-3.9","20.2","-5.5","3.5","934"
"1990","Mark Grace","Cubs","157","662","9","72","82","15","8.9 %","8.2 %",".104",".324",".309",".372",".413",".353","113","0.3","10.6","0.0","3.5","56"
"1997","J.T. Snow","Giants","157","637","28","81","104","6","15.1 %","19.5 %",".230",".313",".281",".387",".510",".384","135","-0.5","28.0","-13.1","3.4","1133"
"1992","Rafael Palmeiro","Rangers","159","701","22","84","85","2","10.3 %","11.8 %",".166",".277",".268",".352",".434",".353","121","-0.9","15.8","-5.7","3.4","1266"
"1993","Orlando Merced","Pirates","137","527","8","68","70","3","14.6 %","12.1 %",".130",".350",".313",".414",".443",".381","132","-0.5","20.4","-4.8","3.4","1393"
"1995","B.J. Surhoff","Brewers","117","462","13","72","73","7","8.0 %","9.3 %",".171",".331",".320",".378",".492",".379","122","0.0","13.4","5.8","3.4","117"
"1994","Jeff Conine","Marlins","115","496","18","60","82","1","8.1 %","18.5 %",".206",".365",".319",".373",".525",".385","133","-0.7","20.1","-1.6","3.4","131"
"1997","Jeff King","Royals","155","647","28","84","112","16","13.8 %","14.8 %",".214",".234",".238",".341",".451",".344","103","1.1","3.8","7.9","3.4","1006931"
"1993","Mo Vaughn","Red Sox","152","633","29","86","101","4","12.5 %","20.5 %",".228",".339",".297",".390",".525",".390","134","-0.3","26.6","-12.8","3.4","899"
"2008","Adrian Gonzalez","Padres","162","700","36","103","119","0","10.6 %","20.3 %",".231",".308",".279",".361",".510",".369","131","-2.6","24.5","-13.7","3.4","1908"
"2012","Adam LaRoche","Nationals","154","647","33","76","100","1","10.4 %","21.3 %",".238",".298",".271",".343",".510",".361","127","-4.2","16.6","-5.1","3.3","1904"
"2004","Jeff Bagwell","Astros","156","679","27","104","89","6","14.1 %","19.3 %",".199",".300",".266",".377",".465",".365","118","2.3","18.1","-6.6","3.3","547"
"1999","Mark Grace","Cubs","161","688","16","107","91","3","12.1 %","6.4 %",".172",".308",".309",".390",".481",".379","121","-1.2","18.2","-5.5","3.3","56"
"2011","Carlos Santana","Indians","155","658","27","84","79","5","14.7 %","20.2 %",".217",".263",".239",".351",".457",".351","124","-2.0","16.3","-5.9","3.3","2396"
"1998","Tino Martinez","Yankees","142","608","28","92","123","2","10.0 %","13.7 %",".224",".281",".281",".355",".505",".369","122","-0.1","17.3","-4.3","3.3","1168"
"2000","Mike Sweeney","Royals","159","717","29","105","144","8","9.9 %","9.3 %",".189",".331",".333",".407",".523",".400","129","0.3","28.8","-18.2","3.3","634"
"1998","Jim Thome","Indians","123","537","30","89","85","1","16.6 %","26.3 %",".291",".363",".293",".413",".584",".422","152","0.2","36.3","-20.6","3.3","409"
"2012","Adrian Gonzalez","- - -","159","684","18","75","108","2","6.1 %","16.1 %",".164",".334",".299",".344",".463",".346","116","-5.8","7.2","2.4","3.3","1908"
"2003","Travis Lee","Devil Rays","145","613","19","75","70","6","10.4 %","15.8 %",".185",".301",".275",".348",".459",".348","112","-3.2","6.2","6.2","3.3","958"
"1990","David Justice","Braves","127","504","28","76","78","11","12.7 %","18.3 %",".253",".300",".282",".373",".535",".400","145","-0.4","25.9","-12.3","3.3","923"
"2006","Adrian Gonzalez","Padres","156","631","24","83","82","0","8.2 %","17.9 %",".196",".340",".304",".362",".500",".365","126","-2.9","18.2","-5.3","3.3","1908"
"1998","Mark Grace","Cubs","158","698","17","92","89","4","13.3 %","8.0 %",".161",".316",".309",".401",".471",".381","130","-2.3","24.4","-12.5","3.3","56"
"1997","Rafael Palmeiro","Orioles","158","692","38","95","110","5","9.7 %","15.8 %",".231",".249",".254",".329",".485",".349","110","0.2","8.6","0.4","3.3","1266"
"2005","Carlos Delgado","Marlins","144","616","33","81","115","0","11.7 %","19.6 %",".280",".332",".301",".399",".582",".407","152","-2.0","38.4","-25.6","3.3","1297"
"1998","Tony Clark","Tigers","157","673","34","84","103","3","9.4 %","19.0 %",".231",".317",".291",".358",".522",".377","124","-0.7","20.1","-10.1","3.3","182"
"2000","Ryan Klesko","Padres","145","590","26","88","92","23","15.4 %","13.7 %",".233",".292",".283",".393",".516",".389","135","1.5","29.2","-13.7","3.2","1041"
"2006","Mark Teixeira","Rangers","162","727","33","99","110","2","12.2 %","17.6 %",".232",".304",".282",".371",".514",".374","121","-2.4","17.4","-8.7","3.2","1281"
"1996","Andres Galarraga","Rockies","159","691","47","119","150","18","5.8 %","22.7 %",".297",".333",".304",".357",".601",".402","123","-0.2","20.3","-7.5","3.2","1390"
"2010","Mark Teixeira","Yankees","158","712","33","113","108","0","13.1 %","17.1 %",".225",".268",".256",".365",".481",".369","128","-2.5","20.7","-13.6","3.2","1281"
"2003","David Ortiz","Red Sox","128","509","31","79","101","0","11.4 %","16.3 %",".304",".292",".288",".369",".592",".401","145","-2.8","25.7","-10.9","3.2","745"
"2009","Justin Morneau","Twins","135","590","30","85","100","0","12.2 %","14.6 %",".242",".273",".274",".363",".516",".372","126","-0.5","18.6","-7.0","3.2","1737"
"1990","Will Clark","Giants","154","678","19","91","95","8","9.1 %","14.3 %",".153",".318",".295",".357",".448",".355","123","0.5","18.6","-12.2","3.2","1002318"
"2008","Justin Morneau","Twins","163","712","23","97","129","0","10.7 %","11.9 %",".199",".312",".300",".374",".499",".371","128","-2.7","21.6","-13.9","3.2","1737"
"2007","Ryan Howard","Phillies","144","648","47","94","136","1","16.5 %","30.7 %",".316",".328",".268",".392",".584",".397","135","-5.1","24.6","-13.8","3.1","2154"
"1997","Andres Galarraga","Rockies","154","674","41","120","140","15","8.0 %","20.9 %",".267",".356",".318",".389",".585",".418","131","-0.4","25.8","-15.1","3.1","1390"
"2000","Rafael Palmeiro","Rangers","158","678","39","102","120","2","15.2 %","11.4 %",".269",".272",".288",".397",".558",".399","130","0.0","27.6","-17.8","3.1","1266"
"2013","Eric Hosmer","Royals","159","680","17","86","79","11","7.5 %","14.7 %",".146",".335",".302",".353",".448",".350","120","0.2","15.7","-9.4","3.1","3516"
"2011","Michael Morse","Nationals","146","575","31","73","95","2","6.3 %","21.9 %",".247",".344",".303",".360",".550",".390","148","0.0","32.1","-20.6","3.1","3035"
"1998","Fred McGriff","Devil Rays","151","649","19","73","81","7","12.2 %","18.2 %",".160",".327",".284",".371",".443",".356","111","0.5","9.7","-0.6","3.1","293"
"2010","Ike Davis","Mets","147","601","19","73","71","3","12.0 %","23.0 %",".176",".321",".264",".351",".440",".346","116","0.1","11.4","-0.5","3.1","8433"
"1994","John Olerud","Blue Jays","108","453","12","47","67","1","13.5 %","11.7 %",".180",".315",".297",".393",".477",".373","121","-0.7","11.7","4.5","3.1","1093"
"1992","John Olerud","Blue Jays","138","537","16","68","66","1","13.0 %","11.4 %",".166",".294",".284",".375",".450",".366","127","0.0","16.6","-4.6","3.1","1093"
"2006","Paul Konerko","White Sox","152","643","35","97","113","1","9.3 %","16.2 %",".239",".326",".313",".381",".551",".394","135","-7.9","21.0","-11.4","3.1","242"
"1997","Tony Clark","Tigers","159","681","32","105","117","1","13.7 %","21.1 %",".224",".313",".276",".376",".500",".376","124","-1.0","19.8","-12.6","3.0","182"
"2000","Mark Grace","Cubs","143","621","11","75","82","1","15.3 %","4.5 %",".149",".276",".280",".394",".429",".362","112","-0.6","9.3","1.6","3.0","56"
"2009","Todd Helton","Rockies","151","645","15","79","86","0","13.8 %","11.3 %",".164",".348",".325",".416",".489",".394","131","-5.2","19.6","-10.0","3.0","432"
"2009","Kendrys Morales","Angels","152","622","34","86","108","3","7.4 %","18.8 %",".263",".329",".306",".355",".569",".387","136","-14.0","14.1","-5.3","3.0","8610"
"2005","Lance Berkman","Astros","132","565","24","76","82","4","16.1 %","12.7 %",".231",".302",".293",".411",".524",".399","144","-4.6","26.4","-14.7","3.0","548"
"1999","Todd Helton","Rockies","159","657","35","114","113","7","10.4 %","11.7 %",".266",".319",".320",".395",".587",".415","123","-1.3","19.2","-9.0","3.0","432"
"2010","Adam Dunn","Nationals","158","648","38","85","103","0","11.9 %","30.7 %",".276",".329",".260",".356",".536",".381","136","-5.2","22.7","-14.3","3.0","319"
"2002","Scott Hatteberg","Athletics","136","568","15","58","61","0","12.0 %","9.9 %",".152",".291",".280",".374",".433",".358","121","-1.3","13.1","-3.2","2.9","916"
"1999","Tony Clark","Tigers","143","609","31","74","99","2","10.5 %","21.8 %",".228",".317",".280",".361",".507",".372","117","0.0","13.5","-4.2","2.9","182"
"1993","Don Mattingly","Yankees","134","596","17","78","86","0","10.2 %","7.0 %",".155",".289",".291",".364",".445",".356","118","0.2","13.4","-3.2","2.9","1008261"
"2001","Richie Sexson","Brewers","158","667","45","94","125","2","9.0 %","26.7 %",".276",".310",".271",".342",".547",".373","124","-1.4","19.7","-11.8","2.9","709"
"1998","Todd Helton","Rockies","152","595","25","78","97","3","8.9 %","9.1 %",".215",".311",".315",".380",".530",".391","114","-0.7","9.9","0.7","2.9","432"
"2002","Scott Spiezio","Angels","153","571","12","80","82","6","11.7 %","9.1 %",".151",".296",".285",".371",".436",".352","116","-2.9","8.1","1.2","2.9","37"
"2012","Paul Goldschmidt","Diamondbacks","145","587","20","82","82","18","10.2 %","22.1 %",".204",".340",".286",".359",".490",".363","125","3.2","20.5","-11.5","2.9","9218"
"1998","David Segui","Mariners","143","580","19","79","84","3","8.4 %","13.8 %",".182",".324",".305",".359",".487",".364","116","0.1","12.2","-2.9","2.9","169"
"2011","Carlos Lee","Astros","155","653","18","66","94","4","9.0 %","9.2 %",".171",".279",".275",".342",".446",".341","115","-7.0","4.3","2.5","2.9","243"
"1994","Will Clark","Rangers","110","469","13","73","80","5","15.1 %","12.6 %",".172",".356",".329",".431",".501",".402","137","0.6","23.3","-9.4","2.9","1002318"
"2002","Richie Sexson","Brewers","157","652","29","86","102","0","10.7 %","20.9 %",".225",".318",".279",".363",".504",".372","126","-2.6","18.6","-10.9","2.9","709"
"2007","Casey Kotchman","Angels","137","508","11","64","68","2","10.4 %","8.5 %",".172",".305",".296",".372",".467",".367","123","-6.2","8.3","3.4","2.9","1930"
"1993","Wally Joyner","Royals","141","573","15","83","65","5","11.5 %","11.7 %",".175",".310",".292",".375",".467",".366","121","-2.6","12.4","-2.2","2.8","1006637"
"2008","Conor Jackson","Diamondbacks","144","612","12","87","75","10","9.6 %","10.0 %",".146",".319",".300",".376",".446",".363","113","2.4","12.6","-4.2","2.8","5997"
"2011","Gaby Sanchez","Marlins","159","661","19","72","78","3","11.2 %","14.7 %",".161",".287",".266",".352",".427",".342","114","0.7","11.4","-5.1","2.8","3361"
"2004","Derrek Lee","Cubs","161","688","32","90","98","12","9.9 %","18.6 %",".226",".302",".278",".356",".504",".367","119","-0.3","16.8","-10.8","2.8","525"
"1996","Wally Joyner","Padres","121","510","8","59","65","5","13.5 %","13.9 %",".127",".313",".277",".377",".404",".347","116","-0.5","9.7","3.8","2.8","1006637"
"1998","Will Clark","Rangers","149","636","23","98","102","1","11.3 %","15.3 %",".202",".331",".305",".384",".507",".385","126","0.2","21.4","-14.5","2.8","1002318"
"2006","Jason Giambi","Yankees","139","579","37","92","113","2","19.0 %","18.3 %",".305",".245",".253",".413",".558",".407","147","-5.5","29.7","-20.4","2.8","818"
"1997","Darin Erstad","Angels","139","605","16","99","77","23","8.4 %","14.2 %",".167",".327",".299",".360",".466",".360","115","1.2","12.5","-5.4","2.8","11"
"2013","Adrian Gonzalez","Dodgers","157","641","22","69","100","1","7.3 %","15.3 %",".168",".315",".293",".342",".461",".346","124","-5.1","12.1","-5.5","2.8","1908"
"1996","Fred McGriff","Braves","159","691","28","81","107","7","9.8 %","16.8 %",".199",".323",".295",".365",".494",".367","123","-0.1","19.6","-11.6","2.8","293"
"1995","Jeff King","Pirates","122","509","18","61","87","7","10.8 %","12.4 %",".191",".269",".265",".342",".456",".346","105","-0.5","2.8","7.8","2.7","1006931"
"2007","Lance Berkman","Astros","153","668","34","95","102","7","14.1 %","18.7 %",".232",".300",".278",".386",".510",".384","131","-4.1","22.4","-16.4","2.7","548"
"2012","Allen Craig","Cardinals","119","514","22","76","92","2","7.2 %","17.3 %",".215",".334",".307",".354",".522",".374","138","-2.5","20.5","-10.6","2.7","3433"
"1991","Kent Hrbek","Twins","132","534","20","72","89","4","12.5 %","9.0 %",".177",".280",".284",".373",".461",".373","127","-0.8","16.5","-7.4","2.7","1006117"
"2006","Carlos Delgado","Mets","144","618","38","89","114","0","12.0 %","19.4 %",".282",".269",".265",".361",".548",".377","128","-2.3","20.2","-12.7","2.7","1297"
"1990","Alvin Davis","Mariners","140","592","17","63","68","0","14.4 %","11.5 %",".146",".294",".283",".387",".429",".365","127","-1.1","16.9","-9.5","2.7","1003033"
"1990","John Kruk","Phillies","142","515","7","52","67","10","13.4 %","13.6 %",".140",".332",".291",".386",".431",".360","122","-0.2","13.3","-5.2","2.7","1007184"
"2013","James Loney","Rays","158","598","13","54","75","3","7.4 %","12.9 %",".131",".326",".299",".348",".430",".339","119","-2.4","10.4","-5.0","2.7","4556"
"2000","Todd Zeile","Mets","153","623","22","67","79","3","11.9 %","13.6 %",".199",".282",".268",".356",".467",".357","111","-1.2","8.2","-0.9","2.7","457"
"2010","Prince Fielder","Brewers","161","714","32","94","83","1","16.0 %","19.3 %",".209",".291",".261",".401",".471",".381","136","-6.9","23.8","-20.2","2.7","4613"
"1999","Mike Sweeney","Royals","150","643","22","101","102","6","8.4 %","7.5 %",".198",".320",".322",".387",".520",".394","128","0.8","24.6","-18.3","2.7","634"
"2008","Jorge Cantu","Marlins","155","685","29","92","95","6","5.8 %","16.2 %",".204",".293",".277",".327",".481",".346","107","2.6","8.5","-4.1","2.7","2521"
"2012","Mark Teixeira","Yankees","123","524","24","66","84","2","10.3 %","15.8 %",".224",".250",".251",".332",".475",".345","116","-2.4","7.1","1.4","2.7","1281"
"2001","Jeff Conine","Orioles","139","601","14","75","97","12","10.6 %","12.5 %",".132",".336",".311",".386",".443",".360","124","-1.1","16.8","-10.3","2.7","131"
"2008","Ryan Howard","Phillies","162","700","48","105","146","1","11.6 %","28.4 %",".292",".285",".251",".339",".543",".368","120","-1.8","16.1","-12.4","2.7","2154"
"2008","Derrek Lee","Cubs","155","698","20","93","90","8","10.2 %","17.0 %",".172",".330",".291",".361",".462",".360","111","-0.5","9.5","-5.9","2.6","525"
"2006","Kevin Youkilis","Red Sox","147","680","13","100","72","5","13.4 %","17.6 %",".149",".327",".279",".381",".429",".357","111","1.7","11.0","-6.9","2.6","1935"
"1996","Hal Morris","Reds","142","594","16","82","80","7","8.4 %","12.8 %",".167",".337",".313",".374",".479",".370","125","-1.0","17.6","-8.0","2.6","1009209"
"2010","Billy Butler","Royals","158","678","15","77","78","0","10.2 %","11.5 %",".151",".341",".318",".388",".469",".373","133","-6.6","19.4","-17.0","2.6","7399"
"2011","Paul Konerko","White Sox","149","639","31","69","105","1","12.1 %","13.9 %",".217",".304",".300",".388",".517",".384","139","-11.3","18.1","-13.9","2.6","242"
"2004","Phil Nevin","Padres","147","623","26","78","105","0","10.6 %","19.4 %",".203",".326",".289",".368",".492",".368","129","-2.0","21.4","-15.5","2.6","1049"
"1998","Jason Giambi","Athletics","153","657","27","92","110","2","12.3 %","15.5 %",".194",".314",".295",".384",".489",".378","127","-0.5","22.3","-18.2","2.6","818"
"2011","Michael Cuddyer","Twins","139","584","20","70","70","11","8.2 %","16.3 %",".176",".312",".284",".346",".459",".351","120","0.2","14.1","-8.3","2.6","1534"
"2008","Miguel Cabrera","Tigers","160","684","37","85","127","1","8.2 %","18.4 %",".245",".310",".292",".349",".537",".376","129","-2.0","22.3","-19.4","2.6","1744"
"2001","Mark Grace","Diamondbacks","145","553","15","66","78","1","12.1 %","6.5 %",".168",".295",".298",".386",".466",".367","118","0.2","12.8","-4.5","2.6","56"
"2009","Lance Berkman","Astros","136","563","25","73","80","7","17.2 %","17.4 %",".235",".296",".274",".399",".509",".387","138","-5.1","21.5","-13.8","2.6","548"
"1990","Kent Hrbek","Twins","143","578","22","61","79","5","11.9 %","7.8 %",".187",".275",".287",".377",".474",".376","132","0.0","21.2","-15.2","2.6","1006117"
"1994","Mo Vaughn","Red Sox","111","463","26","65","82","4","12.3 %","24.2 %",".266",".372",".310",".408",".576",".410","140","-1.0","23.7","-12.4","2.6","899"
"2007","Adrian Gonzalez","Padres","161","720","30","101","100","0","9.0 %","19.4 %",".220",".315",".282",".347",".502",".361","123","-2.3","19.4","-16.7","2.6","1908"
"1991","Carlos Quintana","Red Sox","149","550","11","69","71","1","11.1 %","12.0 %",".117",".322",".295",".375",".412",".357","116","0.2","10.8","-3.7","2.6","1010616"
"1997","Dave Martinez","White Sox","145","573","12","78","55","12","9.6 %","12.0 %",".127",".308",".286",".356",".413",".338","103","-0.1","2.0","3.9","2.6","1008160"
"1996","Eric Karros","Dodgers","154","670","34","84","111","8","7.9 %","18.1 %",".219",".269",".260",".316",".479",".340","113","1.5","12.7","-6.5","2.6","659"
"1995","Will Clark","Rangers","123","537","16","85","92","0","12.7 %","9.3 %",".178",".303",".302",".389",".480",".378","121","-0.6","14.2","-6.4","2.6","1002318"
"2013","Mark Trumbo","Angels","159","678","34","85","100","5","8.0 %","27.1 %",".219",".273",".234",".294",".453",".322","107","-0.4","4.8","-3.6","2.5","6876"
"1992","Cecil Fielder","Tigers","155","676","35","80","124","0","10.8 %","22.3 %",".214",".265",".244",".325",".458",".348","116","-0.2","11.7","-9.2","2.5","1004026"
"2005","Lyle Overbay","Brewers","158","622","19","80","72","1","12.5 %","15.8 %",".173",".304",".276",".367",".449",".354","113","2.4","12.5","-7.2","2.5","1617"
"2009","Carlos Pena","Rays","135","570","39","91","100","3","15.3 %","28.6 %",".310",".250",".227",".356",".537",".377","132","0.0","22.8","-16.9","2.5","934"
"1995","Kevin Seitzer","Brewers","132","570","5","56","69","2","11.2 %","10.0 %",".110",".342",".311",".395",".421",".367","115","0.2","11.3","-4.7","2.5","1011730"
"2010","Mike Napoli","Angels","140","510","26","60","68","4","8.2 %","26.9 %",".230",".279",".238",".316",".468",".341","115","-0.5","8.3","-1.2","2.5","3057"
"1993","Mickey Tettleton","Tigers","152","637","32","79","110","3","17.1 %","21.8 %",".247",".269",".245",".372",".492",".375","127","-2.2","19.1","-14.3","2.5","1012939"
"1991","John Olerud","Blue Jays","139","541","17","64","68","0","12.6 %","15.5 %",".183",".273",".256",".353",".438",".349","115","-0.8","8.8","-1.8","2.5","1093"
"2013","Allen Craig","Cardinals","134","563","13","71","97","2","7.1 %","17.8 %",".142",".368",".315",".373",".457",".363","134","-5.9","15.7","-9.1","2.5","3433"
"1992","Don Mattingly","Yankees","157","686","14","89","86","3","5.7 %","6.3 %",".128",".289",".288",".327",".416",".331","107","0.4","6.1","-4.0","2.5","1008261"
"2001","Doug Mientkiewicz","Twins","151","626","15","77","74","2","10.7 %","14.7 %",".158",".341",".306",".387",".464",".367","123","-2.2","16.0","-12.1","2.5","741"
"2002","Fred McGriff","Cubs","146","595","30","67","103","1","10.6 %","16.6 %",".231",".283",".273",".353",".505",".366","125","-1.7","16.8","-11.0","2.5","293"
"2003","Rafael Palmeiro","Rangers","154","654","38","92","112","2","12.8 %","11.8 %",".248",".240",".260",".359",".508",".369","119","-3.9","12.0","-9.6","2.5","1266"
"1998","Dmitri Young","Reds","144","590","14","81","83","2","8.0 %","15.9 %",".172",".351",".310",".364",".481",".366","119","-1.3","13.0","-6.4","2.5","505"
"2006","Richie Sexson","Mariners","158","663","34","75","107","1","9.7 %","23.2 %",".240",".300",".264",".338",".504",".356","117","-5.1","9.6","-6.8","2.5","709"
"2009","Russell Branyan","Mariners","116","505","31","64","76","2","11.5 %","29.5 %",".269",".300",".251",".347",".520",".368","126","-1.9","14.5","-7.2","2.5","370"
"2011","Casey Kotchman","Rays","146","563","10","44","48","2","8.5 %","11.7 %",".116",".335",".306",".378",".422",".354","127","-2.8","14.7","-9.7","2.4","1930"
"2008","Carlos Delgado","Mets","159","686","38","96","115","1","10.5 %","18.1 %",".247",".279",".271",".353",".518",".366","123","-2.1","17.6","-15.7","2.4","1297"
"2004","Carlos Delgado","Blue Jays","128","551","32","74","99","0","12.5 %","20.9 %",".266",".283",".269",".372",".535",".378","126","-5.1","13.2","-7.3","2.4","1297"
"1994","Bob Hamelin","Royals","101","375","24","64","65","4","14.9 %","16.5 %",".317",".277",".282",".388",".599",".414","146","-0.5","22.2","-10.0","2.4","1005269"
"1996","Tino Martinez","Yankees","155","671","25","82","117","2","10.1 %","12.7 %",".173",".304",".292",".364",".466",".362","111","-0.2","10.4","-10.3","2.4","1168"
"1999","Tino Martinez","Yankees","159","665","28","95","105","3","10.4 %","12.9 %",".195",".265",".263",".341",".458",".345","103","-1.2","1.3","-0.2","2.4","1168"
"1998","Eric Karros","Dodgers","139","564","23","59","87","7","8.3 %","16.5 %",".179",".319",".296",".355",".475",".361","124","0.5","17.5","-11.2","2.3","659"
"2001","Paul Konerko","White Sox","156","650","32","92","99","1","8.3 %","13.7 %",".225",".283",".282",".349",".507",".362","121","0.2","17.3","-16.0","2.3","242"
"2005","Shea Hillenbrand","Blue Jays","152","645","18","91","82","5","4.0 %","12.2 %",".158",".310",".291",".343",".449",".345","109","2.5","9.3","-8.2","2.3","196"
"2013","Nick Swisher","Indians","145","634","22","74","63","1","12.1 %","21.8 %",".177",".288",".246",".341",".423",".336","114","0.0","10.4","-9.8","2.3","4599"
"1997","Paul Sorrento","Mariners","146","513","31","68","80","0","9.9 %","21.8 %",".245",".291",".269",".345",".514",".366","118","-0.8","10.8","-5.4","2.3","1012282"
"1997","David Segui","Expos","125","523","21","75","68","1","10.9 %","12.6 %",".198",".317",".307",".380",".505",".378","127","0.2","18.2","-11.4","2.3","169"
"1998","Darin Erstad","Angels","133","592","19","84","82","20","7.3 %","13.0 %",".190",".315",".296",".353",".486",".361","114","1.4","12.5","-9.6","2.3","11"
"2004","Shawn Green","Dodgers","157","671","28","92","86","5","10.6 %","17.0 %",".193",".287",".266",".352",".459",".350","113","-0.4","10.7","-9.9","2.3","651"
"1992","Randy Milligan","Orioles","137","577","11","71","53","0","18.4 %","14.0 %",".121",".267",".240",".383",".361",".350","118","-0.6","10.9","-7.9","2.3","1008946"
"2002","Raul Ibanez","Royals","137","544","24","70","103","5","7.4 %","14.0 %",".243",".304",".294",".346",".537",".374","123","-2.5","13.1","-9.0","2.3","607"
"1994","Hal Morris","Reds","112","483","10","60","78","6","7.0 %","12.8 %",".156",".368",".335",".385",".491",".376","127","0.3","17.0","-9.6","2.3","1009209"
"1995","Rico Brogna","Mets","134","540","22","72","76","0","7.2 %","20.6 %",".196",".332",".289",".342",".485",".356","117","-0.1","11.2","-6.5","2.3","1001464"
"1999","Mike Stanley","Red Sox","136","512","19","59","72","0","13.7 %","18.4 %",".185",".318",".281",".393",".466",".378","121","0.0","14.4","-8.5","2.2","1012416"
"2000","David Segui","- - -","150","634","19","93","103","0","8.4 %","13.2 %",".176",".363",".334",".388",".510",".388","124","-0.4","20.0","-18.1","2.2","169"
"1999","J.T. Snow","Giants","161","668","24","93","98","0","12.9 %","18.1 %",".177",".306",".274",".370",".451",".359","112","-1.8","9.0","-7.2","2.2","1133"
"2006","Nomar Garciaparra","Dodgers","122","523","20","82","93","3","8.0 %","5.7 %",".203",".288",".303",".367",".505",".369","122","-3.6","11.5","-6.0","2.2","190"
"2004","Lyle Overbay","Brewers","159","668","16","83","87","2","12.1 %","19.2 %",".178",".358",".301",".385",".478",".371","123","-0.6","18.9","-18.4","2.2","1617"
"2007","Justin Morneau","Twins","157","668","31","84","111","1","9.6 %","13.6 %",".220",".270",".271",".343",".492",".353","115","-3.0","9.6","-9.8","2.2","1737"
"1996","Henry Rodriguez","Expos","145","576","36","81","103","2","6.4 %","27.8 %",".286",".326",".276",".325",".562",".370","125","0.3","18.7","-12.6","2.2","1427"
